Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
445605;2013;100;0;0;0;90;0;0;190;84;0;0;0;84;0;0;50;0;0;30;20;0;0;75;0;0;20;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;10;5;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;275;5;0;60;210;0;0;725;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
297834039;2013;0;0;0;0;100;0;0;100;5000;0;0;5000;0;0;0;380;80;0;0;300;0;0;260;60;0;0;200;0;0;720;20;0;0;700;0;0;70;0;0;70;0;0;0;20;5;0;15;0;0;0;0;0;0;0;0;0;0;300;0;0;0;300;0;0;7950;165;0;5085;2700;0;0;296;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
451473;2013;0;0;0;0;220;0;0;220;155;0;0;130;25;0;0;120;0;60;60;0;0;0;110;0;0;110;0;0;0;12;0;0;0;12;0;0;30;0;0;30;0;0;0;20;0;0;20;0;0;0;0;0;0;0;0;0;0;80;0;0;0;80;0;0;737;0;60;350;327;0;0;893;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297822619;2013;0;0;0;150;310;0;0;460;130;0;0;0;130;0;0;15;0;0;0;15;0;0;90;0;0;0;90;0;0;0;0;0;0;0;0;0;85;0;0;0;85;0;0;18;0;0;18;0;0;0;400;400;0;0;0;0;0;75;0;0;0;75;0;0;833;400;0;18;415;0;0;400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
111989;2013;0;0;0;0;220;0;0;220;420;0;0;0;420;0;0;185;0;0;0;185;0;0;190;0;0;0;190;0;0;0;0;0;0;0;0;0;250;0;0;0;250;0;0;40;0;0;40;0;0;0;0;0;0;0;0;0;0;80;0;0;0;80;0;0;1365;0;0;40;1325;0;0;681;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
442454;2013;0;0;0;0;144;0;0;144;45;0;0;0;45;0;0;93;0;0;0;93;0;0;90;0;0;0;90;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;62;0;0;342;0;0;0;342;0;0;214;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
446361;2013;0;0;0;0;143;0;0;143;92;0;0;0;92;0;0;125;0;0;0;125;0;0;120;0;0;0;120;0;0;30;0;0;0;30;0;0;92;0;0;0;92;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;245;0;0;0;245;0;0;954;30;0;0;924;0;0;234;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
445797;2013;0;0;0;460;93;0;0;553;24;0;0;0;24;0;0;12;0;0;0;12;0;0;24;0;0;0;24;0;0;12;0;0;0;12;0;0;5;0;0;0;5;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;117;6;0;0;111;0;0;264;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
442347;2013;0;0;0;0;200;0;0;200;28;0;0;0;28;0;0;34;0;0;0;34;0;0;37;0;0;0;37;0;0;25;0;0;0;25;0;0;40;0;0;0;0;40;15;12;10;0;0;2;0;0;0;0;0;0;0;0;0;33;0;0;0;33;0;0;229;10;0;0;179;40;15;132;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297821837;2013;50;0;0;0;147;0;0;197;64;0;0;0;64;0;0;245;20;0;0;225;0;0;103;0;0;0;103;0;0;47;0;0;0;47;0;0;0;0;0;0;0;0;0;88;0;0;88;0;0;0;0;0;0;0;0;0;0;108;0;0;0;108;0;0;758;20;0;88;650;0;0;140;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
451828;2013;0;0;0;0;1219;0;0;1219;12;0;0;0;12;0;0;23;0;0;0;23;0;0;275;0;0;0;275;0;0;31;0;0;0;31;0;0;0;0;0;0;0;0;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;0;373;0;0;0;373;0;0;191;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297820211;2013;0;0;0;0;58;0;0;58;10;0;0;10;0;0;0;8;0;0;0;8;0;0;8;0;0;0;8;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;23;0;0;127;5;0;10;112;0;0;94;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297824064;2013;50;0;0;0;150;0;0;200;50;2;10;5;28;5;1;200;5;50;2;133;10;3;25;3;4;3;14;1;1;30;2;2;2;20;4;2;10;1;1;1;6;1;1;10;0;0;0;10;0;0;0;0;0;0;0;0;0;140;0;0;0;140;0;0;475;13;67;13;361;21;8;138;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;17;Tunja;99;5
297824422;2013;0;90;0;0;550;0;0;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;440;60;0;0;501;0;0;440;61;0;0;250;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
172844;2013;0;0;0;0;78;0;0;78;108;0;0;108;0;0;0;5;0;0;0;5;0;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;19;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;0;0;228;0;0;127;101;0;0;141;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297820051;2013;0;0;0;0;1600;0;0;1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7950;0;0;0;7950;0;0;7951;0;0;0;7951;0;0;737;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
446231;2013;25;0;0;0;240;0;0;265;12;0;0;0;12;0;0;18;3;0;10;5;0;0;48;0;0;40;8;0;0;20;0;0;20;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;19;0;0;135;3;0;76;56;0;0;368;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
445004;2013;0;0;0;0;70;0;0;70;43;0;0;0;43;0;0;36;0;0;0;36;0;0;44;0;0;0;44;0;0;13;0;0;0;13;0;0;35;0;0;0;35;0;0;28;28;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;56;0;0;379;28;0;0;351;0;0;178;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297821149;2013;500;200;0;0;120;0;0;820;50;50;0;0;0;0;0;17;0;0;17;0;0;0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;50;0;0;0;0;227;50;50;67;60;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297824008;2013;0;0;0;0;94;0;0;94;300;0;0;300;0;0;0;24;0;0;0;24;0;0;28;0;0;0;28;0;0;14;0;0;0;14;0;0;30;0;0;0;30;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;36;0;0;0;36;0;0;560;0;0;308;252;0;0;188;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
299303288;2013;210;0;0;1260;630;0;0;2100;328;0;0;0;328;0;0;546;0;0;0;546;0;0;273;0;0;0;273;0;0;55;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2184;0;0;0;2184;0;0;4368;0;0;0;4368;0;0;1622;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;21;Riohacha;99;5
444209;2013;0;0;0;0;205;0;0;205;6372;0;0;0;6372;0;0;114;0;0;0;114;0;0;178;0;0;0;178;0;0;69;0;0;0;69;0;0;28;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;2000;0;0;10261;0;0;0;10261;0;0;1100;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;21;Riohacha;99;5
297827496;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;1;1;6;1;1;1;2;1;1;8650;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;21;Riohacha;99;5
9815982;2013;1700;1300;120;200;9800;0;0;13120;18485;0;0;18485;0;0;0;5106;10;200;100;4796;0;0;3063;20;50;800;2193;0;0;8170;5;300;0;7865;0;0;4085;10;200;0;3875;0;0;300;5;100;0;195;0;0;5000;300;0;0;4700;0;0;10;0;0;0;10;0;0;50380;350;850;19385;29795;0;0;14595; ; ;X; ; ;1500;0;0;0;1500;2092;0;0;0;2092;0;0;0;0;0;0;0;0;0;0;1047;0;0;0;1047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;120;Y26: Cadmio, compuestos de cadmio.;1806;1806;0;0;0;Y41: Solventes orgánicos halogenados.;42;0;0;0;42; ; ; ; ; ; ;6607;1806;0;0;4801;1200;Barranquilla;22;San Andrés;99;5
296913989;2013;980;2160;680;420;40654;0;0;44894;22034;0;0;22034;0;0;0;5983;240;70;0;5673;0;0;3590;89;1896;0;1605;0;0;9574;70;130;0;9374;0;0;4785;20;37;0;4728;0;0;580;56;10;0;514;0;0;4300;1260;0;0;3040;0;0;37;0;0;0;37;0;0;58227;1735;2143;22034;32315;0;0;15018; ; ;X; ; ;0;0;0;0;0;38;0;0;0;38;620;0;0;0;620;0;0;0;0;0;190;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;0;224;Y41: Solventes orgánicos halogenados.;132;0;0;0;132;Y26: Cadmio, compuestos de cadmio.;26;26;0;0;0; ; ; ; ; ; ;1230;216;0;0;1014;8500;Barranquilla;22;San Andrés;99;5
296913990;2013;250;100;0;80;622;0;0;1052;4269;0;0;4269;0;0;0;1158;400;100;0;658;0;0;695;8;140;0;547;0;0;1852;5;230;0;1617;0;0;926;2;80;0;844;0;0;35;8;15;0;12;0;0;420;100;210;0;110;0;0;3;0;0;0;3;0;0;10781;523;775;4269;5214;0;0;4378; ; ;X; ; ;100;0;0;0;100;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;120;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;Y26: Cadmio, compuestos de cadmio.;23;0;0;0;23;Y41: Solventes orgánicos halogenados.;15;0;0;0;15; ; ; ; ; ; ;293;15;0;0;278;2200;Barranquilla;22;San Andrés;99;5
297718663;2013;180;320;115;210;820;0;0;1645;517;0;0;0;517;0;0;57;0;0;0;57;0;0;34;9;0;12;13;0;0;91;12;3;0;76;0;0;45;0;2;0;43;0;0;30;10;0;0;20;0;0;10;2;0;0;8;0;0;5;0;0;0;5;0;0;961;33;5;12;911;0;0;1283;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
297730498;2013;475;680;100;329;563;0;0;2147;492;0;0;492;0;0;0;54;4;5;0;45;0;0;32;2;15;7;8;0;0;86;0;5;0;81;0;0;43;0;8;0;35;0;0;38;0;0;15;23;0;0;183;69;51;0;63;0;0;15;0;0;0;15;0;0;1107;75;84;514;434;0;0;1882; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
297826665;2013;596;0;0;0;3582;0;0;4178;16200;0;0;16200;0;0;0;1800;0;0;0;1800;0;0;800;0;0;0;800;0;0;1500;0;0;0;1500;0;0;700;0;0;0;700;0;0;860;0;0;860;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;24160;0;0;17060;7100;0;0;7279;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
74973;2013;0;250;0;0;292;0;0;542;64800;0;0;0;64800;0;0;17520;0;0;0;17520;0;0;18350;0;0;0;18350;0;0;22775;0;0;0;22775;0;0;17920;0;0;0;17920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;140;0;0;149855;0;0;0;149855;0;0;11027;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
457976;2013;0;0;0;0;4077;0;0;4077;822;0;0;822;0;0;0;448;2;222;180;44;0;0;514;0;0;514;0;0;0;356;0;0;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2144;2;222;1872;48;0;0;5884;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;12;Monteria;99;5
9816029;2013;144;0;370;0;1080;0;0;1594;108000;0;0;108000;0;0;0;17520;0;0;0;17520;0;0;18350;0;0;0;18350;0;0;23495;0;0;0;23495;0;0;17920;0;0;0;17920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8350;0;0;0;8350;0;0;193636;0;0;108000;85636;0;0;12750;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
296914091;2013;1500;0;0;700;3240;0;0;5440;64800;0;64800;0;0;0;0;17520;0;0;0;17520;0;0;18350;0;0;0;18350;0;0;22775;0;0;0;22775;0;0;17920;0;0;0;17920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;140;0;0;149855;0;64800;0;85055;0;0;3500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
297730513;2013;3500;0;0;0;17280;0;0;20780;129600;0;0;129600;0;0;0;10200;0;0;0;10200;0;0;120500;0;0;0;120500;0;0;140800;0;0;0;140800;0;0;36500;0;0;0;36500;0;0;15000;1700;0;0;13300;0;0;0;0;0;0;0;0;0;2400;0;0;0;2400;0;0;475000;1700;0;129600;343700;0;0;50392;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
297730514;2013;3000;0;0;0;10710;0;0;13710;64800;0;64800;0;0;0;0;21333;0;0;0;21333;0;0;26311;0;0;0;26311;0;0;19115;0;0;0;19115;0;0;31199;0;0;0;31199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;3000;0;0;181320;0;64800;0;116520;0;0;22100;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
297730681;2013;3780;10200;40200;5420;1920;0;0;61520;1512;0;0;1512;0;0;0;9345;0;0;9345;0;0;0;1002;0;0;1002;0;0;0;1013;0;0;1013;0;0;0;1210;0;0;1210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239190;0;0;0;239190;0;0;253273;0;0;14082;239191;0;0;37981;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
297821667;2013;0;0;0;0;0;10320;0;10320;111520;0;0;0;111520;0;0;34150;0;0;0;34150;0;0;36310;0;0;0;36310;0;0;45172;0;0;0;45172;0;0;48933;0;0;0;48933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32765;0;0;0;32765;0;0;673850;0;0;0;673850;0;0;29444;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
