Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826976;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;74;2;0;0;18;0;3;0;95;2;99517;891629;263134;0;215877;80246;0;17820;134255;1702478;181714;0;14148;4315;0;4032;1273;0;0;0;23768;0;0;6;Medellín;6;Medellín;99;5
297718666;2013;0;0;0;0;0;0;0;0; ;b;23/05/2014;22/05/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;1;0;0;0;0;3;0;39;1;0;401283;148876;0;94176;34658;0;15676;1779;696448;0;0;8664;1889;0;1891;745;0;0;0;13189;0;0;6;Medellín;6;Medellín;99;5
452177;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;1;0;0;0;0;1;0;24;1;0;720414;174487;0;168975;64837;0;5035;83959;1217707;0;0;2676;648;0;624;240;0;0;312;4500;0;0;6;Medellín;6;Medellín;99;5
297826851;2013;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;134;10;55;5;6;0;4;0;199;15;506136;1714499;562870;702650;488632;180542;0;20900;344601;4520830;142409;0;127948;69092;63877;36465;15515;0;0;0;312897;0;0;6;Medellín;6;Medellín;99;5
297718265;2013;0;4834;0;0;0;0;0;4834; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;89;2;2;0;0;0;3;0;94;2;76287;862016;226641;25408;208158;77582;0;18994;238127;1733213;0;0;21120;5807;0;4575;1900;0;0;0;33402;0;0;6;Medellín;6;Medellín;99;5
296886274;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;42;0;0;0;0;0;1;0;43;0;0;333179;72733;0;98434;29986;0;6365;35532;576229;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886224;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;1;0;0;0;0;1;0;34;1;0;308706;73073;0;70932;27784;0;4669;42199;527363;0;0;590;144;0;135;53;0;0;0;922;180;0;6;Medellín;6;Medellín;99;5
299303330;2013;0;0;0;500;0;0;0;500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;47;1;0;0;0;0;3;0;50;1;0;441294;104457;0;101396;39716;0;17859;60323;765045;0;0;590;144;0;135;53;0;0;0;922;180;0;6;Medellín;6;Medellín;99;5
297826800;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;54;54;0;0;0;0;4;0;58;54;10000;632626;316308;0;139177;57000;0;25860;41000;1221971;0;0;1000;600;0;220;90;0;0;0;1910;0;0;6;Medellín;6;Medellín;99;5
297718269;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;92;0;14;0;5;0;112;0;0;82030;19020;1641814;257379;128689;0;27870;52259;2209061;228000;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
299303276;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;178;0;2;0;205;0;346282;609585;136245;0;164268;492341;5060;9710;160475;1923966;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
446746;2013;0;0;0;0;0;0;0;0; ;b;30/10/2001;02/10/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;10;0;7;0;0;0;41;0;0;348956;119875;98957;82329;34772;0;0;15278;700167;138000;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886259;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;2;0;0;0;0;0;24;0;0;294536;121862;39468;70556;27460;0;0;2500;556382;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886263;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;29;0;16;0;0;0;4;0;49;0;0;417000;125000;166533;121492;48000;0;18200;0;896225;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886264;2013;0;0;0;0;0;0;0;0; ;b;22/11/2002;28/11/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;11;0;0;0;0;0;0;0;11;0;0;85113;18716;0;17788;7660;0;0;0;129277;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
375263;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;58;0;0;0;6;0;2;0;66;0;0;777075;212213;0;127806;69936;0;9500;41504;1238034;125768;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297730508;2013;0;0;0;0;0;0;0;0; ;b;18/05/2011;17/05/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;65;1;0;0;60;0;3;0;128;1;92879;585040;156382;0;185249;40750;1146;14788;40070;1116304;1118316;0;32400;14256;0;9396;2916;0;0;0;58968;0;0;6;Medellín;6;Medellín;99;5
375941;2013;0;0;1000;0;0;0;0;1000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;29;3;0;0;0;0;2;0;35;3;0;243264;48990;0;48430;17999;0;7800;4000;370483;0;0;3000;600;0;500;300;0;0;0;4400;0;0;6;Medellín;6;Medellín;99;5
457974;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;64;0;0;0;5;0;3;0;72;0;0;603496;156959;0;130573;60000;0;12468;60444;1023940;75384;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
9787477;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;0;0;0;6;0;0;0;21;0;0;167110;49302;0;34911;15039;0;0;12587;278949;90738;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297826674;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;20;1;0;0;0;0;1;0;22;1;0;213719;55393;0;45952;19235;0;3865;18965;357129;0;0;3537;814;0;725;318;0;0;423;5817;100;0;6;Medellín;6;Medellín;99;5
297730522;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;25;0;0;0;0;0;1;0;27;0;0;268077;72311;0;55461;21446;0;5544;6944;429783;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
377233;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;4;0;0;0;0;0;11;0;0;55248;22776;44970;14200;7848;0;0;0;145042;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
378275;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;82152;24532;0;19621;8254;0;0;3577;138136;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;20;Quibdó;99;5
296886268;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ;b;14/01/2012;01/09/2014; ; ; ; ;4;0;23;2;0;0;0;0;0;0;27;2;0;230016;56033;0;48046;7745;0;0;3445;345285;0;0;1497;498;0;337;143;0;0;0;2475;0;0;6;Medellín;6;Medellín;99;5
451504;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;0;0;8;0;0;0;15;0;0;68398;22455;0;19850;6156;0;0;0;116859;162178;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297826643;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;89;1;52;0;4;0;6;1;151;2;0;1155593;364854;645267;364638;150353;0;31833;91455;2803993;60406;0;9000;1980;0;2430;810;0;5306;0;19526;0;0;6;Medellín;6;Medellín;99;5
452356;2013;881;0;0;0;0;0;0;881; ; ; ; ; ; ; ; ; ;b;20/04/2011;19/04/2014; ;b;20/04/2011;19/04/2014;0;0;83;0;0;0;3;0;4;0;90;0;100016;1224230;303518;0;280350;100000;6155;19706;252337;2286312;33845;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297718296;2013;0;0;0;2344;0;0;0;2344; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;0;17;0;0;0;2;0;34;0;0;212684;120332;312032;85918;32071;0;12994;26304;802335;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297826775;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;0;0;1;0;25;0;0;280625;61233;0;59860;25256;0;5332;37841;470147;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297839795;2013;3200;2300;1000;600;2800;5000;JUNTAS DE ACCIÓN COMUNAL - POLICIA AMBIENTAL;14900; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;144900;31890;0;31800;13400;0;0;0;221990;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297819166;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;0;0;0;0;0;0;7;0;0;47770;10430;0;9780;4300;0;0;5040;77320;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
451499;2013;1000;0;0;550;0;0;0;1550; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;6;0;1;1;0;0;2;0;9;1;0;108000;22500;14400;24000;9612;0;12000;0;190512;0;0;0;0;14400;2880;857;0;0;0;18137;500;0;6;Medellín;6;Medellín;99;5
452297;2013;8000;0;0;340;0;0;0;8340; ;b;23/07/2008;22/07/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;1;0;13;0;0;216000;45000;0;43000;18224;0;6000;0;328224;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
452330;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;0;0;11;0;0;0;31;0;179015;211606;54910;0;89787;35156;0;0;24597;595071;114257;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297718304;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;13;0;21;0;0;0;1;0;38;0;0;338014;116568;1934500;409520;134840;0;5895;0;2939337;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823386;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;6;0;0;1;0;1;0;27;6;0;341432;80768;0;63145;24738;0;5301;18835;534219;10000;0;45072;14792;0;13296;4056;0;0;3356;80572;100;0;6;Medellín;6;Medellín;99;5
297823000;2013;0;80;0;0;0;0;0;80; ; ; ; ; ; ; ; ; ;b;19/04/2012;19/04/2014; ;b;19/04/2012;19/04/2013;0;0;34;34;0;0;10;10;2;2;46;46;0;570662;118414;0;111181;40100;0;10608;48426;899391;114286;0;570662;118414;0;111181;40100;0;10608;48426;899391;0;114286;6;Medellín;6;Medellín;99;5
297823579;2013;0;4000;4000;500;0;0;0;8500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;2;0;0;0;0;2;0;17;2;0;126000;26000;0;27430;11340;0;12000;0;202770;0;0;1400;352;0;353;151;0;0;0;2256;0;0;6;Medellín;6;Medellín;99;5
297823739;2013;0;2000;0;0;0;0;0;2000; ;b;08/11/2013;08/11/2014; ; ; ; ; ; ; ; ;a; ; ; ;0;0;34;2;64;0;12;0;5;0;115;2;0;424665;91072;862199;275978;73489;0;20573;77967;1825943;174365;0;20559;4538;0;5769;1850;0;0;0;32716;0;0;6;Medellín;6;Medellín;99;5
452170;2013;650;850;1650;2500;250;2500;CORANTIOQUI A LA EMPRESA LA ALDEA QUE ES LA QUE DA EL SUMINISTRO DE LA HOSTERIA;8400; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;0;7;0;0;0;0;0;0;0;109;0;0;73776;17095;0;17706;6640;0;0;5324;120541;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
452474;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;14;1;81;1;0;0;1;0;96;2;0;141463;56376;874800;165841;67844;0;3537;10129;1319990;0;0;11554;4026;10800;4205;1720;0;0;0;32305;6512;0;6;Medellín;6;Medellín;99;5
297823404;2013;0;0;0;0;0;350;PARTICULARES, JARDINEROS;350; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;2;0;0;0;0;0;0;13;2;0;176636;38560;0;44159;15897;0;0;0;275252;0;0;14148;3088;0;3537;1273;0;0;0;22046;0;0;6;Medellín;6;Medellín;99;5
297718335;2013;15395;8765;0;0;0;0;0;24160; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;41;7;0;0;0;0;0;0;41;7;0;503353;107402;0;109869;44723;0;0;0;765347;0;0;48741;10479;0;11454;4715;0;0;0;75389;0;0;6;Medellín;6;Medellín;99;5
411323;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;28834;6488;0;6343;2595;0;0;0;44260;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
443827;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;37;0;0;0;0;0;3;0;41;0;0;268613;60879;0;59382;25317;0;16000;0;430191;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
2506951;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;24;0;0;0;0;0;24;0;0;0;0;237863;48067;12329;0;0;19202;317461;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
445470;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;111348;29268;0;24466;10383;0;0;7270;182735;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823428;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;0;0;0;0;21;0;0;148554;32435;0;43200;11289;0;0;0;235478;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297823893;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;11;0;0;0;0;0;0;0;12;0;0;87120;18634;0;16886;4549;0;0;0;127189;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
444270;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;12;0;1;0;0;0;0;0;18;0;0;137772;31580;11863;29607;12399;0;0;0;223221;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
297839768;2013;0;0;0;0;0;0;0;0; ;b;08/03/2014;07/03/2017; ;b;08/03/2014;07/03/2017; ; ; ; ; ; ; ; ;0;0;46;0;0;0;0;0;3;0;49;0;124093;538232;142699;0;148464;59649;6997;17920;292243;1330297;0;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
299303370;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;13;1;1;0;0;0;0;0;15;1;8406;87504;19250;9827;19564;8026;0;0;6900;159477;0;6600;2200;726;0;1500;500;0;0;0;11526;0;0;6;Medellín;6;Medellín;99;5
10400085;2013;0;4834;0;750;0;0;0;5584; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;2;1;0;0;0;3;0;44;2;76287;862016;226641;25408;208158;77582;0;18994;238127;1733213;0;0;21120;5807;0;4575;1900;0;0;0;33402;0;0;6;Medellín;6;Medellín;99;5
451490;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;56;4;0;0;6;0;2;0;64;4;0;533540;150883;0;131757;37391;0;11824;51495;916890;89044;0;81777;19376;0;17797;5730;0;0;0;124680;0;0;5;Manizales;7;Pereira;99;5
297839503;2013;2500;1000;1500;1500;0;0;0;6500;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;1;15;1;0;0;2;0;32;2;0;250000;90000;180000;75000;40000;0;7200;0;642200;0;0;12000;6600;12000;4000;2000;0;0;0;36600;0;0;5;Manizales;7;Pereira;99;5
452201;2013;0;1507;1526;10000;0;0;0;13033; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;88;1;0;0;2;0;90;1;0;0;0;1028873;202235;55016;0;13312;100896;1400332;0;0;0;0;10965;1893;590;0;0;0;13448;0;0;5;Manizales;7;Pereira;99;5
297826921;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;91;0;54;0;8;0;177;0;110649;357451;102104;1206395;344602;111101;0;30186;85697;2348185;700400;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297730463;2013;0;0;0;0;0;0;0;0; ;b;20/05/2011;19/05/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;39;0;6;0;2;0;47;0;0;0;0;766364;160075;58973;0;13148;39762;1038322;60065;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297826808;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;0;0;0;0;1;0;32;0;0;263151;64770;0;57795;18768;0;4338;26223;435045;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
444234;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;20;0;0;0;0;0;0;0;21;0;0;141480;31597;0;30180;11709;0;0;10792;225758;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297822881;2013;0;0;0;2000;0;0;0;2000; ; ; ; ; ; ; ; ; ; ; ; ; ;b;05/10/2012;04/10/2015;0;0;21;0;0;0;0;0;1;0;22;0;0;148554;36398;0;31484;13369;0;5305;17233;252343;0;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
442868;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;440358;76360;32631;0;0;5329;554678;0;0;0;0;0;0;0;0;0;0;0;0;0;4;Cali;14;Pasto;99;5
452303;2013;0;35491;2000;5580;0;0;0;43071; ;b;01/11/2007;01/11/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;29;6;0;0;1;1;31;7;0;12457;2683;433400;80032;33167;0;6797;18671;587207;0;0;0;0;99402;18389;7607;0;6797;488;132683;0;0;5;Manizales;7;Pereira;99;5
455706;2013;0;132;2400;0;0;0;0;2532; ;b;31/03/2009;30/03/2015; ; ; ; ; ;b;21/12/2011;21/12/2014; ;b;21/12/2011;21/12/2014;0;0;23;0;23;0;6;0;2;0;54;0;0;231978;61007;265334;102635;33430;0;7560;35694;737638;62624;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
297826721;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;115;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;1561019;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
297826981;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;1;181;3;0;0;8;0;221;4;102600;308782;69973;2169250;453628;188040;0;42192;460850;3795315;0;0;9649;2187;35954;7519;3524;0;0;0;58833;0;0;5;Manizales;8;Armenia;99;5
455775;2013;0;0;0;1200;0;0;0;1200; ;b;23/05/2006;23/05/2015; ; ; ; ; ;b;22/12/2011;22/12/2014; ;b;22/05/2011;22/12/2014;0;0;6;0;0;0;5;0;1;0;12;0;0;101323;35098;0;16565;7378;0;6009;0;166373;59060;0;0;0;0;0;0;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
298581;2013;0;800;0;2000;0;0;0;2800; ; ; ; ; ; ; ; ; ;b;22/12/2011;21/12/2014; ;b;22/12/2012;21/12/2014;2;0;25;2;4;0;0;0;1;0;32;2;0;190230;41538;3447400;488430;203731;0;5305;17531;4394165;0;0;17680;3860;0;5220;1600;0;0;0;28360;0;0;5;Manizales;8;Armenia;99;5
297826797;2013;0;2782;0;376;0;360;ORGANIZACION NORTHESTA;3518; ; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;0;0;280;4;0;0;10;0;4;0;294;4;460336;4984284;1116971;0;1327372;403310;0;20621;1436587;9749481;134284;0;40114;21389;0;9619;3619;0;0;0;74741;5305;0;1;Barranquilla;9;Cartagena;99;5
297827001;2013;0;0;0;0;0;0;0;0; ;b;28/06/2013;28/06/2016; ; ; ; ; ; ; ; ;a; ; ; ;3;0;169;0;54;0;0;0;16;0;242;0;0;1786423;893213;528453;513731;173931;0;60752;118957;4075460;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
9815993;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;164;0;170;0;0;0;15;0;349;0;0;2374702;635984;1795985;713502;260000;0;102000;114708;5996881;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;16;Santa Marta;99;5
9815995;2013;40176;19245;1000;0;0;0;0;60421; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;94;0;107;3;0;0;13;0;214;3;90792;1735712;450345;1457372;670449;260357;0;50700;223790;4939517;0;0;0;0;32400;5832;1944;0;0;0;40176;3000;0;1;Barranquilla;22;San Andrés;99;5
296914001;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;49;0;451;0;0;0;10;0;510;0;0;544764;126767;5909473;1355389;450972;0;50203;0;8437568;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
296914050;2013;40176;5420;1000;0;0;0;0;46596; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;148;3;121;0;0;0;15;0;284;3;0;2599928;883315;1492818;747469;299980;0;55500;30055;6109065;0;0;32600;6520;0;5300;2934;0;0;0;47354;0;0;1;Barranquilla;22;San Andrés;99;5
297826809;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;257;0;0;0;95;0;16;0;368;0;505320;2734737;1640842;0;820421;324339;90222;82435;1791835;7990151;9704720;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297826810;2013;0;0;1600;2000;0;0;0;3600;a; ; ; ; ; ; ; ; ;b;04/10/2013;04/10/2016; ;b;04/10/2013;04/10/2016;0;0;157;1;0;0;65;1;4;0;226;2;281781;2428351;802947;0;600099;203243;0;20954;1114336;5451711;1054582;0;21600;9072;0;3676;1882;0;0;780;37010;0;12870;1;Barranquilla;9;Cartagena;99;5
299303286;2013;0;0;0;0;0;0;0;0; ;b;27/12/2007;26/12/2016; ; ; ; ; ; ; ; ;a; ; ; ;0;0;41;1;0;0;0;0;2;0;43;1;0;462051;110344;0;103134;41585;0;9684;69189;795987;0;0;11662;3615;0;2799;1050;0;0;0;19126;0;0;1;Barranquilla;9;Cartagena;99;5
297826876;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;231;0;102;0;0;0;13;0;346;0;0;3006976;1197444;1909321;1204294;401288;0;78323;225031;8022677;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297826879;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;603;0;0;0;275;0;0;0;878;0;553446;8623925;2087517;0;1948845;934154;0;0;3062650;17210537;3454825;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
296886257;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;74;0;0;0;10;0;89;0;230000;115578;25200;811615;200720;158645;0;40898;75437;1658093;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297827968;2013;3863;0;0;0;0;0;0;3863; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;305;0;39;0;29;0;18;0;391;0;85500;4663502;1287568;1002864;1003842;419715;0;108148;865056;9436195;430876;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
296886212;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;42;0;0;0;0;0;2;0;44;0;89662;417218;104141;0;106175;40737;0;9918;10339;778190;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
297826719;2013;0;0;0;0;0;2000;PARQUES NATURAL CORELES DEL ROSARIO;2000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;15;0;8;0;0;0;1;0;25;0;0;110000;52000;79600;29000;12000;0;6000;0;288600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
