Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826810;2015;0;0;0;2000;0;500;TU CULTURA;2500; ; ; ; ; ; ; ; ; ;b;04/10/2013;04/10/2016; ;b;04/10/2013;04/10/2016;0;0;170;2;0;0;62;1;6;0;238;3;279591;2659542;867365;0;405935;129338;0;46373;1222833;5610977;785928;0;82818;35000;0;12000;397;0;0;0;130215;400;14289;73229;212364;73229;212364;1;Barranquilla;9;Cartagena;99;5
299303286;2015;0;0;0;0;0;0;0;0; ;b;26/12/2015;26/12/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;42;0;0;0;0;0;2;0;44;0;0;475093;113905;0;67569;19419;0;15464;24733;716183;0;0;0;0;0;0;0;0;0;0;0;0;0;11309; ;11309; ;1;Barranquilla;9;Cartagena;99;5
297826876;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;231;0;119;0;0;0;15;0;365;0;0;5745974;1955500;1677724;830446;311417;0;111776;941237;11574074;0;0;0;0;0;0;0;0;0;0;0;0;0;758972; ;758972; ;1;Barranquilla;9;Cartagena;99;5
297826879;2015;0;0;0;0;0;0;0;0; ;b;19/11/2015;19/11/2018; ; ; ; ; ; ; ; ; ; ; ; ;0;0;637;0;0;0;254;0;26;0;917;0;679410;9041514;2201251;0;1330470;421971;0;187294;1670180;15532090;2769748;0;0;0;0;0;0;0;0;0;0;0;0;420134; ;420134; ;1;Barranquilla;9;Cartagena;99;5
296886257;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;276;0;0;0;9;0;290;0;612500;181340;88857;3892609;534802;166622;0;41978;21636;5540344;0;0;0;0;0;0;0;0;0;0;0;0;0;57899; ; ; ;1;Barranquilla;9;Cartagena;99;5
297827968;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;302;0;54;0;33;0;18;0;407;0;247641;4802699;1381704;1283571;687645;246730;26548;139179;217722;9033439;564281;0;0;0;0;0;0;0;0;0;0;0;0;490569; ;490569; ;1;Barranquilla;9;Cartagena;99;5
296886212;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;0;0;0;0;2;0;42;0;0;650167;156040;0;75910;22354;665;12379;26423;943938;0;0;0;0;0;0;0;0;0;0;0;0;0;21115; ;21115; ;1;Barranquilla;9;Cartagena;99;5
297826719;2015;0;0;0;0;0;3000;PARQUES NATURALES CORALES DEL ROSARIOS;3000; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;2;0;15;0;10;0;0;0;0;0;27;0;0;119435;25081;111435;41443;2772;0;0;0;300166;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ; ;1;Barranquilla;9;Cartagena;99;5
297718256;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;51;0;15;0;0;0;1;0;68;0;0;586492;128665;170869;78226;22032;0;6214;16964;1009462;0;0;0;0;0;0;0;0;0;0;0;0;0;42866; ;42866; ;1;Barranquilla;9;Cartagena;99;5
297718273;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;30;0;0;0;0;0;2;0;34;0;0;429655;99370;0;59035;18704;0;10121;23757;640642;0;0;0;0;0;0;0;0;0;0;0;0;0;25531; ;25531; ;1;Barranquilla;9;Cartagena;99;5
297826971;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;29;0;0;0;0;0;1;0;31;0;188280;409596;113916;0;66372;24382;0;7426;20424;830396;0;0;0;0;0;0;0;0;0;0;0;0;0;30802; ;30802; ;1;Barranquilla;9;Cartagena;99;5
297826877;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;0;30;0;0;0;0;0;2;0;41;0;0;312009;74817;0;44676;13066;0;11512;23858;479938;0;0;0;0;0;0;0;0;0;0;0;0;0;2957; ;2957; ;1;Barranquilla;9;Cartagena;99;5
10400088;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;30;0;3;0;0;0;0;0;33;0;0;408820;87492;33950;57560;20810;0;0;83839;692471;0;0;0;0;0;0;0;0;0;0;0;0;0;102580; ;102580; ;1;Barranquilla;9;Cartagena;99;5
441879;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;9;0;22;0;0;0;0;0;31;0;0;91428;29091;294601;28892;9001;0;0;84028;537041;0;0;0;0;0;0;0;0;0;0;0;0;0;65708; ;65708; ;1;Barranquilla;9;Cartagena;99;5
312167;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;1;0;20;0;0;215211;46980;0;26550;8908;0;4317;9291;311257;0;0;0;0;0;0;0;0;0;0;0;0;0;10345; ;10345; ;1;Barranquilla;9;Cartagena;99;5
9816010;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;25;0;0;0;1;0;26;0;0;0;0;292921;49229;8768;2054;6057;0;359029;0;0;0;0;0;0;0;0;0;0;0;0;0;39844; ; ; ;1;Barranquilla;9;Cartagena;99;5
374311;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;25;0;0;0;0;0;0;0;29;0;0;215618;47438;0;34499;19405;0;0;0;316960;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297718327;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;93;0;0;0;29;0;5;0;127;0;0;1675741;403640;0;341862;77801;31474;33470;693911;3257899;366858;0;0;0;0;0;0;0;0;0;0;0;0;109252; ; ; ;1;Barranquilla;9;Cartagena;99;5
297820391;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;90;0;0;0;16;0;4;0;110;0;0;1530291;344736;0;221176;68111;0;20929;197419;2382662;251861;0;0;0;0;0;0;0;0;0;0;0;0;41615; ;41615; ;1;Barranquilla;9;Cartagena;99;5
297818576;2015;0;0;0;0;0;0;0;0; ;b;16/04/2012;15/04/2016; ; ; ; ; ;b;18/02/2013;17/02/2016;a; ; ; ;0;0;200;1;0;0;38;0;9;0;247;1;92385;3289528;789445;0;623365;146753;56066;52192;714786;5764520;510621;0;18457;4310;0;4100;1467;0;0;0;28334;0;0;160540; ; ; ;1;Barranquilla;9;Cartagena;99;5
299303278;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;0;0;0;0;0;0;33;0;0;604551;127539;0;65223;18399;0;0;20288;836000;0;0;0;0;0;0;0;0;0;0;0;0;0;24762; ;24762; ;1;Barranquilla;9;Cartagena;99;5
297718345;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;0;0;0;0;0;0;34;0;0;452874;98409;0;74724;18070;6433;0;30384;680894;0;0;0;0;0;0;0;0;0;0;0;0;0;5833; ; ; ;1;Barranquilla;9;Cartagena;99;5
452424;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;81;0;8;0;14;0;6;0;109;0;10500;795820;169670;145937;107875;41898;0;27063;44532;1343295;155997;0;0;0;0;0;0;0;0;0;0;0;0;53753; ;53753; ;1;Barranquilla;9;Cartagena;99;5
10900622;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;17;0;0;0;0;0;0;0;18;0;156000;260108;60751;0;41935;14572;0;0;0;533366;0;0;0;0;0;0;0;0;0;0;0;0;0;47430; ;47430; ;1;Barranquilla;9;Cartagena;99;5
297827083;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;64;0;0;0;32;0;3;0;99;0;233730;1298650;293452;0;176258;58240;0;23196;35350;2118876;415830;0;0;0;0;0;0;0;0;0;0;0;0;638154; ;638154; ;1;Barranquilla;9;Cartagena;99;5
441848;2015;0;0;0;1800;0;0;0;1800; ; ; ; ; ; ; ; ; ;b;19/09/2011;20/10/2016; ; ; ; ;0;0;23;0;0;0;0;0;0;0;23;0;0;247764;58311;0;33760;15410;0;0;50823;406068;0;0;0;0;0;0;0;0;0;0;0;0;0;6122; ;6122; ;1;Barranquilla;9;Cartagena;99;5
394535;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;8;0;0;0;0;0;0;0;10;0;0;82918;19231;0;11562;6606;0;0;2515;122832;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0; ;1;Barranquilla;9;Cartagena;99;5
409328;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ;a; ; ; ;0;0;19;0;0;0;0;0;1;0;20;0;0;251179;57468;0;31874;10047;0;7250;12195;370013;0;0;0;0;0;0;0;0;0;0;0;0;0;14289; ;14289; ;1;Barranquilla;9;Cartagena;99;5
441881;2015;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;2;0;0;0;19;0;93259;290877;66764;0;52023;17081;0;0;10054;530058;32274;0;0;0;0;0;0;0;0;0;0;0;0;12937; ;12937; ;1;Barranquilla;9;Cartagena;99;5
297822760;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;36;0;0;0;0;0;0;0;36;0;103376;250000;50000;0;13781;13781;0;0;23826;454764;0;0;0;0;0;0;0;0;0;0;0;0;0;34721; ;34721; ;1;Barranquilla;9;Cartagena;99;5
406282;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;48;0;0;0;2;0;4;0;54;0;140978;513686;124100;0;93196;30242;2421;21600;162315;1088538;25506;0;0;0;0;0;0;0;0;0;0;0;0;60419; ;60419; ;1;Barranquilla;9;Cartagena;99;5
441855;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;1;0;17;0;0;0;0;0;21;0;0;25380;5607;222384;54281;9711;0;0;13290;330653;0;0;0;0;0;0;0;0;0;0;0;0;0;7983; ; ; ;1;Barranquilla;9;Cartagena;99;5
297718300;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;32;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;452799;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297820824;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;0;0;0;140;0;4;0;167;0;137200;855203;192248;0;114160;66956;37822;16796;270000;1690385;2976030;0;0;0;0;0;0;0;0;0;0;0;0; ; ;144492; ;1;Barranquilla;9;Cartagena;99;5
299304552;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;151;0;54;0;6;0;213;0;100150;120679;38156;2835679;261091;91381;0;46393;0;3493529;656612;0;0;0;0;0;0;0;0;0;0;0;0;102302; ;102302; ;1;Barranquilla;9;Cartagena;99;5
299303361;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;0;0;0;0;0;1;0;37;0;0;559883;196969;0;151298;59923;0;7700;44521;1020294;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;1;Barranquilla;99;5
10400098;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;18;0;6;0;0;0;0;0;26;0;0;199828;79000;66276;56000;10341;0;0;0;411445;0;0;0;0;0;0;0;0;0;0;0;0;0;3850; ; ; ;1;Barranquilla;9;Cartagena;99;5
10900956;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;76;0;0;0;15;0;3;0;94;0;0;1441333;333402;0;322005;132331;0;23195;50049;2302315;221157;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
441135;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;29;0;0;0;0;0;0;0;30;0;0;295040;85090;0;36764;11311;0;0;23171;451376;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;1;Barranquilla;9;Cartagena;99;5
10900979;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ;a; ; ; ;0;0;24;0;0;0;19;0;1;0;44;0;100080;511487;114597;0;95734;30307;0;4337;179909;1036451;482708;0;0;0;0;0;0;0;0;0;0;0;0;146883; ; ; ;1;Barranquilla;9;Cartagena;99;5
10900980;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;0;0;0;0;0;0;0;30;0;0;470381;104937;0;102168;33867;10875;0;211383;933611;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
10400101;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;0;0;58;0;0;0;91;0;0;513138;106255;0;86569;21760;0;0;93221;820943;1181318;0;0;0;0;0;0;0;0;0;0;0;0;20631; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826740;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;47;0;0;0;3;0;52;0;0;0;0;606297;52708;16177;0;19331;38519;733032;0;0;0;0;0;0;0;0;0;0;0;0;0;13708; ;13708; ;3;Bucaramanga;10;Cúcuta;99;5
297826883;2015;0;0;0;0;0;0;0;0; ;b;19/03/2014;18/03/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;68;0;0;0;38;0;0;0;106;0;0;981528;219262;0;122102;40650;0;0;220165;1583707;477782;0;0;0;0;0;0;0;0;0;0;0;0;0; ;46642; ;3;Bucaramanga;10;Cúcuta;99;5
297826884;2015;0;0;0;0;0;0;0;0; ;b;27/02/2008;26/07/2017; ; ; ; ; ;b;22/07/2015;21/07/2018; ;b;22/07/2015;21/07/2018;0;0;69;1;0;0;13;0;4;0;86;1;0;812980;196221;0;113444;33464;0;30292;53989;1240390;198787;0;1969;447;0;394;79;0;0;0;2889;0;0;3705;9;3705; ;3;Bucaramanga;10;Cúcuta;99;5
297826885;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;24/11/2015;23/11/2018;0;0;31;0;15;0;0;0;2;0;48;0;0;348264;124068;185000;61149;13931;0;15414;34857;782683;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;3;Bucaramanga;10;Cúcuta;99;5
297826901;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;79;0;0;0;15;0;4;0;98;0;0;931965;229017;0;135206;37217;0;30924;58112;1422441;178273;0;0;0;0;0;0;0;0;0;0;0;0;15951; ;15951; ;3;Bucaramanga;10;Cúcuta;99;5
10400099;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;20;0;0;0;1;0;22;0;0;0;0;1254628;32668;62668;0;7142;16800;1373906;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;2969; ;3;Bucaramanga;10;Cúcuta;99;5
297826747;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;30/11/2015;29/11/2018;0;0;17;0;0;0;0;0;1;0;18;0;0;214086;82705;0;46028;8563;0;6321;15708;373411;0;0;0;0;0;0;0;0;0;0;0;0;0;1006; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
11000402;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;41;0;0;0;30;0;2;0;73;0;67014;461085;100608;0;96163;1;0;9936;13330;748137;385661;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
11000409;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;11;0;0;0;0;0;0;0;12;0;0;85140;33204;0;17750;3405;0;0;9240;148739;0;0;0;0;0;0;0;0;0;0;0;0;0;3091; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
11000410;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;23/11/2015;23/11/2018;0;0;0;0;17;0;0;0;0;0;17;0;0;0;0;452854;31964;6132;0;0;15096;506046;0;0;0;0;0;0;0;0;0;0;0;0;0;3544; ;3544; ;3;Bucaramanga;10;Cúcuta;99;5
452108;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ;a; ; ; ;0;0;181;0;0;0;0;0;5;0;186;0;0;1837075;396122;0;227556;69147;0;34451;70352;2634703;0;0;0;0;0;0;0;0;0;0;0;0;0;18706; ;18706; ;5;Manizales;11;Ibagué;99;5
297826829;2015;0;5500;1900;800;0;0;0;8200; ;b;20/05/2009;19/05/2018;a; ; ; ; ; ; ; ;a; ; ; ;0;0;24;1;0;0;18;1;1;0;43;2;0;334966;133933;0;79721;33610;0;6476;25116;613822;273407;0;11800;2743;0;1479;33;0;0;0;16055;480;11812; ;0; ;0;5;Manizales;11;Ibagué;99;5
297818881;2015;0;0;0;1800;0;0;0;1800; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;24;1;0;0;5;0;0;0;29;1;0;272095;104285;0;49499;24160;0;0;62592;512631;86836;0;10440;2204;0;2192;939;0;0;880;16655;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
296914042;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;127;7;2;0;0;0;3;0;132;7;213101;1277653;323661;25101;317768;128810;0;22541;173301;2481936;0;0;58403;12899;0;14919;5257;0;0;0;91478;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297826886;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;0;0;0;0;0;1;0;33;0;0;267093;102016;0;43238;22048;0;7732;23194;465321;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
452553;2015;0;0;0;0;0;0;0;0; ;b;27/12/2013;26/12/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;0;0;0;0;1;0;32;0;28231;609136;161360;0;144050;60628;0;7308;49442;1060155;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
297826772;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;3;0;1;0;29;0;0;247829;60594;0;34231;10070;0;7732;19865;380321;35027;0;0;0;0;0;0;0;0;0;0;13447;0;4867; ;4867; ;5;Manizales;11;Ibagué;99;5
297826673;2015;0;0;20;0;0;0;0;20; ;b;05/08/2014;04/08/2017; ; ; ; ; ; ; ; ; ;b;29/05/2012;28/05/2017;0;0;33;0;0;0;4;0;2;0;39;0;93538;330734;80544;0;60236;21085;2105;9665;34073;631980;76506;0;0;0;0;0;0;0;0;0;0;0;0;39220; ;39220; ;5;Manizales;11;Ibagué;99;5
297718320;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;26;0;0;0;0;0;2;0;29;0;0;331303;75702;0;44810;13252;0;13099;17856;496022;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;9590; ;2;Bogotá;2;Bogotá;99;5
299303282;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;23;0;0;0;0;0;1;0;27;0;0;178540;69698;0;22532;6514;0;7732;21243;306259;0;0;0;0;0;0;0;0;0;0;0;0;0;11931; ;11931; ;5;Manizales;11;Ibagué;99;5
297826947;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;65;0;0;0;5;0;70;0;0;0;0;848901;119186;25334;0;30928;42621;1066970;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;11;Ibagué;99;5
2959356;2015;0;0;0;0;0;0;0;0; ;b;12/12/2013;12/12/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;182;0;30;0;0;0;15;0;227;0;0;23919655;6080551;525995;5246015;2167704;0;112540;0;38052460;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
296914033;2015;0;0;0;0;0;0;0;0; ;b;12/12/2013;12/12/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;114;0;21;0;0;0;14;0;149;0;0;1368682;321403;525995;306293;127085;0;105037;0;2754495;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297839488;2015;0;0;0;0;0;0;0;0; ;b;12/12/2012;12/12/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;69;0;10;0;0;0;5;0;84;0;0;593652;228528;125995;143138;71141;0;37513;0;1199967;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297822615;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;35;0;0;0;0;0;0;0;36;0;0;326413;71275;0;55602;12878;0;0;17288;483456;0;0;0;0;0;0;0;0;0;0;0;0;0;14496; ; ; ;5;Manizales;11;Ibagué;99;5
11100787;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;18/11/2015;17/11/2018;0;0;20;0;0;0;4;0;0;0;24;0;0;300739;117052;0;45859;12753;0;0;11430;487833;52391;0;0;0;0;0;0;0;0;0;0;0;0;31692; ;31692; ;5;Manizales;11;Ibagué;99;5
11100788;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;19598;10190;0;5381;1937;0;0;2072000;2109106;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
11100789;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;6;0;0;0;0;0;0;0;8;0;0;48393;10129;0;10307;4175;0;0;5328;78332;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
11100790;2015;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;6;0;19;0;0;0;1;0;28;0;0;177131;43451;250849;25941;6947;0;6443;13507;524269;0;0;0;0;0;0;0;0;0;0;0;0;0;33818; ;33818; ;6;Medellín;12;Monteria;99;5
11100791;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;27;0;2;0;55;0;0;281987;100000;0;17125;24997;0;12800;0;436909;450000;0;0;0;0;0;0;0;0;0;0;0;0; ; ;5499; ;6;Medellín;12;Monteria;99;5
297826972;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;59;8;0;0;0;0;3;0;62;8;0;556718;147668;0;97721;31389;0;12569;3240;849305;0;0;71835;19054;0;12609;4050;0;0;0;107548;1000;0;1252;161; ; ;2;Bogotá;13;Neiva;99;5
377622;2015;0;0;0;0;0;0;0;0; ;b;13/04/2013;13/04/2015; ; ; ; ; ; ; ; ;a; ; ; ;0;0;12;0;45;0;0;0;1;1;58;1;0;184248;40535;497792;84636;23461;0;7732;83896;922300;0;0;0;0;0;0;0;0;7732;0;7732;0;0;21855; ;21855; ;2;Bogotá;13;Neiva;99;5
297826505;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;23;0;0;0;2;0;25;0;0;0;0;297196;27037;2985;0;10325;23059;360602;0;0;0;0;0;0;0;0;0;0;0;0;0;2985; ;9271; ;2;Bogotá;13;Neiva;99;5
297826918;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;11;0;0;0;2;0;14;0;0;0;0;132272;12062;3711;2577;11024;6450;168096;0;0;0;0;0;0;0;0;0;0;0;0;0;2285; ;2285; ;2;Bogotá;13;Neiva;99;5
297826954;2015;0;0;0;0;0;0;0;0; ;b;01/01/2015;01/01/2016; ; ; ; ; ; ; ; ; ; ; ; ;1;0;16;0;0;0;0;0;0;0;17;0;0;148502;29732;0;24221;9425;0;0;5585;217465;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;13;Neiva;99;5
299303377;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;34;0;6;0;2;0;43;0;0;108282;22000;586159;132413;33381;0;15000;21884;919119;93476;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;2;Bogotá;13;Neiva;99;5
297839490;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;30;0;0;0;38;0;0;134524;52518;0;17942;5785;0;0;8744;219513;405440;0;0;0;0;0;0;0;0;0;0;0;0;10487; ;10487; ;4;Cali;14;Pasto;99;5
299303258;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;0;0;0;0;0;0;28;0;0;271579;54316;0;41592;10122;0;0;21852;399461;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;4;Cali;14;Pasto;99;5
