Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGACL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297823165;2015;600;0;0;1200;3120;0;0;4920;SI;8260;0;8260;0;0;0;0;3250;0;3250;0;0;0;0;1890;0;1890;0;0;0;0;5250;0;5250;0;0;0;0;2978;0;2978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21628;0;21628;0;0;0;0;2700;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
299381137;2015;471;0;0;100;1010;100;0;1681;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19145;0;3145;0;16000;0;0;19145;0;3145;0;16000;0;0;300;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10400083;2015;0;0;0;0;0;0;0;0;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2160;0;0;0;2160;0;0;2160;0;0;0;2160;0;0;410;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10400084;2015;0;0;0;0;1000;0;0;1000;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;0;12000;0;0;12000;0;0;0;12000;0;0;800;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;3;Bucaramanga;10;Cúcuta;99;5
10400085;2015;0;0;0;100;3219;0;0;3319;SI;19246;0;0;0;19246;0;0;1289;0;0;27;0;1262;123;587;0;0;0;0;587;281;828;0;0;0;0;828;194;69;0;0;0;0;69;85;97;0;0;97;0;0;0;200;0;0;0;200;0;0;1500;0;0;0;1500;0;0;23816;0;0;124;20946;2746;683;8375; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;0;0;0;20;0;6;Medellín;6;Medellín;99;5
10400086;2015;0;812;0;0;1900;0;0;2712;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10800;0;0;0;10800;0;0;10800;0;0;0;10800;0;0;572;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10603626;2015;2000;0;0;3000;3639;0;0;8639;SI;1200;0;0;0;1200;0;0;1440;200;0;0;0;1240;240;60;5;0;0;0;55;18;7200;0;0;0;0;7200;1098;72;0;0;0;0;72;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5700;0;0;0;5700;0;0;15672;205;0;0;6900;8567;1456;551;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10603627;2015;0;1500;0;644;4500;1000;0;7644;SI;0;0;0;0;0;0;0;6;4;0;2;0;0;0;6;3;3;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;5;2;0;0;0;1200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10400089;2015;180;200;2010;200;500;200;250;3540;SI;48;0;0;0;48;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;12;0;12;48;0;0;220;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10400092;2015;4200;0;0;40;1300;0;0;5540;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6050;65;0;30;5955;0;0;6050;65;0;30;5955;0;0;604140;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10400093;2015;140;0;0;0;1920;850;0;2910;SI;4500;0;0;0;4500;0;0;600;0;0;600;0;0;0;750;0;0;750;0;0;0;550;0;0;550;0;0;0;350;0;0;350;0;0;0;250;0;0;250;0;0;0;75;0;0;0;75;0;0;25;0;0;10;15;0;0;7100;0;0;2510;4590;0;0;560;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
10400094;2015;0;0;0;0;1051;0;0;1051;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25800;0;0;0;25800;0;0;25800;0;0;0;25800;0;0;6285;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;4;Cali;4;Cali;99;5
451490;2015;84;0;0;0;3314;0;0;3398;SI;15584;0;0;0;15584;0;0;300;0;0;0;0;300;60;100;0;0;0;0;100;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;596;0;0;0;596;0;0;16580;0;0;0;16180;400;90;4610;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297839503;2015;600;300;100;300;100;150;345;1895;SI;190;190;0;0;0;0;0;380;0;0;0;0;380;120;1400;0;700;0;0;700;76;6;0;0;0;6;0;0;0;0;0;0;0;0;0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026;190;700;50;6;1080;196;910;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
452201;2015;0;400;0;0;48174;0;0;48574;SI;19436;0;19436;0;0;0;0;212;0;0;0;0;212;44;643;0;0;0;0;643;130;897;0;0;0;0;897;45;204;0;0;0;0;204;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;0;0;0;260;0;0;21652;0;19436;0;260;1956;375;4022; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;0;0;246;0;12;0;0;12;0;350;0;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;608;0;0;608;0;566;5;Manizales;7;Pereira;99;5
297826921;2015;1000;500;0;0;15000;0;0;16500;SI;35180;0;0;0;35180;0;0;1860;0;0;0;0;1860;372;3602;0;0;0;0;3602;1008;2652;0;0;0;0;2652;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;5000;0;0;48294;0;0;0;40180;8114;1566;25182;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297730463;2015;0;0;0;0;1894;0;0;1894;SI;5400;0;0;0;5400;0;0;1102;0;0;0;0;1102;124;157;0;0;0;0;157;46;355;0;0;0;0;355;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7014;0;0;0;5400;1614;191;1395;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297826808;2015;371;0;0;120;885;0;0;1376;SI;8948;0;0;0;8948;0;0;427;0;0;0;0;427;64;182;0;0;0;2;180;54;220;0;0;0;0;220;45;0;0;0;0;0;0;0;50;10;0;40;0;0;0;0;0;0;0;0;0;0;3224;0;0;0;3224;0;0;13051;10;0;40;12174;827;163;3865;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297822881;2015;0;0;0;0;680;0;0;680;SI;10776;0;0;0;10776;0;0;967;387;290;290;0;0;0;242;24;109;109;0;0;0;134;0;63;63;8;0;0;5;0;0;0;5;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12134;411;462;472;10789;0;0;660;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
462275;2015;100;1370;200;100;285;100;100;2255;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;20;0;80;1400;0;0;1500;20;0;80;1400;0;0;1582;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
297824139;2015;0;0;0;0;487;0;0;487;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9890;0;2967;0;6923;0;0;9890;0;2967;0;6923;0;0;720;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
452303;2015;0;1100;0;1500;6685;0;0;9285;SI;0;0;0;0;0;0;0;871;0;0;0;0;871;123;297;0;0;0;0;297;65;126;0;0;0;0;126;10;52;0;0;0;0;52;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100650;0;0;0;100650;0;0;101996;0;0;0;100650;1346;260;6004; ; ;X; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;2344;0;0;0;2344;3;0;0;0;3;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2427;80;0;0;2347;2462;5;Manizales;7;Pereira;99;5
10400096;2015;0;0;3000;0;0;0;0;3000;SI;55466;0;0;0;55466;0;0;2867;0;0;0;0;2867;327;799;0;0;0;0;799;221;3095;0;0;0;0;3095;155;127;0;0;0;0;127;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14511;0;0;0;14511;0;0;76865;0;0;0;69977;6888;829;27493;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
10400097;2015;0;0;0;0;662;0;0;662;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10960;0;0;0;10960;0;0;10960;0;0;0;10960;0;0;287;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
10700549;2015;1000;500;500;800;2400;500;252;5952;SI;1227;0;0;0;1227;0;0;400;200;200;0;0;0;0;110;0;110;0;0;0;0;200;0;0;200;0;0;0;147;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2084;200;310;347;1227;0;0;1896; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;252;5;Manizales;7;Pereira;99;5
10700550;2015;0;0;0;0;739;0;0;739;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6080;3;0;50;6027;0;0;6080;3;0;50;6027;0;0;602;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
10700551;2015;0;0;0;0;2107;0;0;2107;SI;1720;0;0;0;1720;0;0;238;0;0;238;0;0;0;29;0;0;29;0;0;0;8;0;0;8;0;0;0;59;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2054;0;0;334;1720;0;0;784;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
10700552;2015;18;0;0;0;788;0;0;806;SI;500;0;0;0;500;0;0;58;0;0;58;0;0;0;100;0;0;100;0;0;0;60;0;0;60;0;0;0;40;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2440;0;0;0;2440;0;0;3198;0;0;258;2940;0;0;663;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
10700553;2015;360;0;500;1800;432;500;0;3592;SI;4270;0;0;70;4200;0;0;507;50;0;0;0;457;110;61;0;0;61;0;0;0;7;0;0;7;0;0;0;50;0;0;50;0;0;0;5;2;0;3;0;0;0;0;0;0;0;0;0;0;549;0;0;0;549;0;0;5449;52;0;191;4749;457;110;645;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
10700554;2015;360;0;0;0;135;0;0;495;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1825;0;0;120;1705;0;0;1825;0;0;120;1705;0;0;988;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;7;Pereira;99;5
455706;2015;0;60;0;0;1027;0;586;1673;SI;23080;0;0;23080;0;0;0;2534;0;0;2534;0;0;0;932;0;0;932;0;0;0;1099;0;0;1099;0;0;0;168;0;0;168;0;0;0;22;0;0;22;0;0;0;0;0;0;0;0;0;0;8630;0;0;0;8630;0;0;36465;0;0;27835;8630;0;0;3794;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
297826721;2015;6000;6500;17800;0;7209;0;0;37509;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;9000;0;81000;0;0;90000;0;9000;0;81000;0;0;8003; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;5;0;0;0;375;5;Manizales;8;Armenia;99;5
297826720;2015;0;0;0;0;20771;0;0;20771;SI;47887;0;0;0;47887;0;0;3637;0;0;0;3637;0;0;210;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;0;0;0;425;0;0;16516;0;0;0;16516;0;0;0;0;0;0;0;0;0;68675;0;0;0;68675;0;0;1322;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
297826981;2015;3881;0;0;0;31637;0;0;35518;SI;64365;0;0;0;64365;0;0;4890;0;0;0;4890;0;0;310;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;550;0;0;0;550;0;0;21500;0;0;0;21500;0;0;0;0;0;0;0;0;0;91615;0;0;0;91615;0;0;7316;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
10800208;2015;0;0;0;3520;865;0;0;4385;SI;14400;0;0;0;14400;0;0;45;0;0;45;0;0;0;60;0;0;55;5;0;0;150;0;0;150;0;0;0;45;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14700;0;0;295;14405;0;0;428;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
298581;2015;0;0;0;500;2200;0;0;2700;SI;8552;0;8552;0;0;0;0;320;0;0;320;0;0;0;294;0;0;294;0;0;0;63;0;0;63;0;0;0;20;0;0;20;0;0;0;400;0;0;400;0;0;0;0;0;0;0;0;0;0;8000;0;0;0;8000;0;0;17649;0;8552;1097;8000;0;0;560;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
10800251;2015;0;0;0;0;0;0;0;0;SI;12250;0;0;1000;11250;0;0;97;0;0;0;0;97;38;80;0;0;0;0;80;48;82;0;0;0;0;82;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2560;0;0;0;2560;0;0;15069;0;0;1000;13810;259;92;14000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;5;Manizales;8;Armenia;99;5
