Nro_Orden_Establecimiento;Periodo;C5REA1;C5REA2;C5REA3;C5REA4;C5REA5;C5REA6;C5REA7;C5REA8;C5REA9;C5REA10;C6GAA2e;C6GAA1b;C5REB1a;C5REB1b;C5REB2a;C5REB2b;C5REB3a;C5REB3b;C5REB16a;C5REB16b;C5REB4a;C5REB4b;C5REB5a;C5REB5b;C5REB6a;C5REB6b;C5REB7a;C5REB7b;C5REB8a;C5REB8b;C5REB9a;C5REB9b;C5REB10a;C5REB10b;C5REB11a;C5REB12a;C5REB13a;C5REB14a;C5REB15a;C5REB15b;C5REB17a;C5REB17b;CONBIOGAS;C5REB18b;Sede;Subsede;NOVEDAD;ESTADO
452535;2012;0;0;0;18170;0;0;0;0;0;0;0;0;3994320;1489397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1489397;Barranquilla;San Andrés;99;5
297826875;2012;0;0;0;3600;0;0;0;0;0;0;0;0;504617;218310;0;0;28400;26880;0;0;8857;53792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298982;Barranquilla;San Andrés;99;5
455784;2012;0;0;0;4290;0;0;0;0;9126;120640;0;0;790340;324039;0;0;104012;93194;0;0;87000;756900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1174133;Barranquilla;San Andrés;99;5
296914053;2012;0;0;0;0;0;0;0;0;0;0;0;0;1679674;786900;0;0;72000;63360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;850260;Barranquilla;San Andrés;99;5
297826666;2012;0;0;0;0;0;0;0;0;0;0;0;0;423537;359773;0;0;46190;48040;8673;86123;421;3425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;497361;Barranquilla;San Andrés;99;5
297826646;2012;0;0;0;0;0;0;0;0;4780;11900;0;3000;409612;170322;0;0;0;0;0;0;330;2096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172418;Barranquilla;San Andrés;99;5
297826948;2012;0;0;0;0;0;0;0;0;0;0;0;0;419950;182950;0;0;23200;19540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202490;Barranquilla;San Andrés;99;5
297826737;2012;0;0;0;10800;0;0;0;0;0;9300;0;0;809840;417616;0;0;45560;35755;33372;297972;108;437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;751780;Barranquilla;San Andrés;99;5
299303281;2012;0;0;2500;2000;4500;0;0;0;0;20000;0;4200;598596;358158;0;0;62000;53360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411518;Barranquilla;San Andrés;99;5
452123;2012;0;0;0;3756;0;0;0;0;0;0;0;0;4748893;1760240;0;0;210300;184586;22;273;50406;374045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2319144;Barranquilla;San Andrés;99;5
452124;2012;0;0;0;867;0;0;0;0;0;0;0;0;1422455;530371;0;0;64700;53377;0;0;940;8230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;591978;Barranquilla;San Andrés;99;5
452125;2012;0;0;0;0;0;0;0;0;0;4035;0;3250;473000;345802;0;0;0;0;0;0;4500;43756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389558;Bogotá;Leticia;99;5
296913996;2012;0;0;0;0;0;0;0;0;0;0;0;0;359760;155785;0;0;30120;24999;0;0;3630;27219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208003;Barranquilla;San Andrés;99;5
299303289;2012;0;0;0;648;0;0;0;0;1896;0;0;200;18399;7540;0;0;3500;2940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10480;Barranquilla;San Andrés;99;5
441678;2012;0;0;0;500;0;0;0;0;0;860;0;0;10910;3600;0;0;106;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3696;Barranquilla;San Andrés;99;5
297819308;2012;0;0;0;440;0;0;0;0;0;75;0;0;19572;8679;0;0;800;672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9351;Barranquilla;San Andrés;99;5
9816028;2012;0;0;0;100;0;0;0;0;0;0;0;0;2598;545;0;0;600;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1085;Barranquilla;San Andrés;99;5
9809870;2012;0;0;0;0;0;0;0;0;0;0;0;0;50331;22212;0;0;1200;1106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23318;Barranquilla;San Andrés;99;5
441826;2012;0;0;0;4950;0;0;0;0;0;0;0;0;1151040;332206;0;0;11204;35854;0;0;500;2627;0;0;0;0;0;0;0;0;120;720;0;0;0;0;0;0;0;0;0;0;0;371407;Barranquilla;San Andrés;99;5
297818939;2012;0;0;0;2624;0;0;0;0;0;34500;0;0;93600;39312;0;0;2400;1920;0;0;500;4150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45382;Barranquilla;San Andrés;99;5
297819945;2012;0;0;0;180;0;0;0;0;0;0;0;0;52173;27600;0;0;1400;1232;0;0;10;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28911;Barranquilla;San Andrés;99;5
74974;2012;2500;1000;0;500;0;4000;0;0;1750;2000;1500;2000;101400;40465;0;0;5561;6280;0;0;75;645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14500;0;0;0;0;0;47390;Barranquilla;San Andrés;99;5
110501;2012;0;0;0;60;0;0;0;0;1500;1200;0;0;4471;1810;0;0;400;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2198;Barranquilla;San Andrés;99;5
297822317;2012;0;0;0;0;0;0;0;0;0;0;0;0;17833;7186;0;0;1200;1134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8320;Barranquilla;San Andrés;99;5
444120;2012;0;0;0;3157;0;0;0;0;0;5387;0;0;47400;21245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21245;Barranquilla;San Andrés;99;5
287782;2012;0;0;0;5583;0;0;0;0;478;2538;0;0;10025;40100;0;0;5198;4366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44466;Barranquilla;San Andrés;99;5
297821876;2012;0;0;0;280;0;0;0;0;330;0;0;610;100800;45130;0;0;1950;2071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47201;Barranquilla;San Andrés;99;5
448118;2012;0;0;0;3560;0;0;0;0;0;6890;0;0;108477;44475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44475;Barranquilla;San Andrés;99;5
441851;2012;0;0;0;0;0;0;0;0;0;0;0;0;23774;9109;0;0;0;0;0;0;10;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9192;Barranquilla;San Andrés;99;5
297818425;2012;0;0;0;0;0;0;0;0;0;0;0;0;163020;45645;4128;4218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49863;Barranquilla;Sincelejo;99;5
444146;2012;0;0;0;0;0;0;0;0;0;1500;0;0;229120;83628;10582;11091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94719;Barranquilla;Sincelejo;99;5
297838035;2012;0;0;0;1300;0;0;0;0;0;0;0;12760;517000;193875;23113;23380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217255;Barranquilla;Valledupar;99;5
297718293;2012;0;200;0;500;0;0;0;0;0;0;0;0;733560;234739;14880;13883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248622;Barranquilla;Valledupar;99;5
297718291;2012;0;0;0;0;0;0;0;0;28000;0;0;0;406306;119067;11446;10415;0;0;0;0;33;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129713;Barranquilla;Valledupar;99;5
297718319;2012;0;0;0;0;0;0;0;0;0;45451;0;0;1293766;375192;48552;42704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14500;0;0;0;0;0;417896;Barranquilla;Valledupar;99;5
451467;2012;0;0;0;0;0;0;0;0;0;0;0;0;199523;67837;47672;51717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119554;Bogotá;Bogotá;99;5
297839487;2012;0;12500;8000;0;2500;0;0;0;0;15000;0;0;2097144;285251;30142;29639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314890;Barranquilla;Cartagena;99;5
