Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;Subsede;NOVEDAD;ESTADO
119269;2012;0;0;0;0;300;0;0;45;0;0;45;0;0;0;180;30;0;0;150;0;0;30;15;0;0;15;0;0;10;0;0;0;10;0;0;10;0;0;0;10;0;0;50;20;0;30;0;0;0;0;0;0;0;0;0;0;360;100;0;0;260;0;0;685;165;0;75;445;0;0;691;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297822942;2012;0;0;0;0;540;0;0;0;0;0;0;0;0;0;236;0;0;0;236;0;0;157;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;49;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;135;0;0;577;49;0;0;528;0;0;550;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
451546;2012;0;0;0;0;1440;0;0;144;0;0;0;144;0;0;36;0;0;0;36;0;0;315;0;0;0;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;30;10;0;0;0;0;0;0;0;0;0;192;0;0;0;192;0;0;727;0;0;30;697;0;0;391;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
451479;2012;0;0;0;0;200;0;0;98;0;0;0;98;0;0;32;0;0;0;32;0;0;148;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;45;0;0;0;0;0;0;0;0;0;47;0;0;0;47;0;0;370;0;0;0;370;0;0;399;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297821431;2012;0;0;0;0;230;0;0;2;0;0;0;2;0;0;31;0;0;31;0;0;0;87;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;60;0;0;0;0;0;0;0;0;0;0;39;0;0;0;39;0;0;219;0;0;91;128;0;0;729;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
451823;2012;0;0;0;0;114;0;0;26;0;0;0;26;0;0;28;8;0;20;0;0;0;75;5;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;36;0;0;171;19;0;20;132;0;0;398;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297818782;2012;0;0;0;0;240;0;0;0;0;0;0;0;0;0;36;6;0;0;30;0;0;42;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;0;15;0;0;2500;0;0;2500;0;0;0;72;0;0;0;72;0;0;2670;11;0;2500;159;0;0;830;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297821835;2012;0;0;0;0;240;0;0;80;0;0;0;80;0;0;56;0;0;56;0;0;0;36;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;0;120;0;0;0;120;0;0;304;0;0;104;200;0;0;377;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297822565;2012;0;0;0;0;385;0;0;12;0;0;0;12;0;0;12;4;0;0;8;0;0;42;12;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;32;0;0;0;32;0;0;102;19;0;0;83;0;0;864;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297826938;2012;0;0;0;0;120;0;0;22;0;0;0;22;0;0;30;0;0;0;30;0;0;110;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;10;0;15;0;0;0;0;0;0;0;0;0;0;75;0;0;0;75;0;0;262;10;0;125;127;0;0;224;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297819575;2012;0;0;0;0;180;0;0;10;0;0;0;10;0;0;60;0;0;0;60;0;0;80;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;55;0;0;0;55;0;0;225;0;0;0;225;0;0;397;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297820273;2012;0;0;0;0;96;0;0;0;0;0;0;0;0;0;44;0;0;0;44;0;0;26;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;0;30;0;0;0;30;0;0;112;0;0;12;100;0;0;307;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297825550;2012;0;0;0;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;730;0;0;0;730;0;0;730;0;0;0;730;0;0;328;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
299303279;2012;0;0;0;0;280;0;0;10;0;0;0;10;0;0;12;0;0;12;0;0;0;78;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;7;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;130;3;0;12;115;0;0;402;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297837540;2012;0;0;0;0;120;0;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;5;0;0;0;0;0;0;0;0;0;0;98;0;0;0;98;0;0;164;5;0;5;154;0;0;442;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297823050;2012;0;0;0;0;520;0;0;108;0;0;0;108;0;0;216;0;0;0;216;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;72;0;72;0;0;0;0;0;0;0;0;0;0;144;0;0;0;144;0;0;622;72;0;72;478;0;0;777;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297823808;2012;0;0;0;0;280;60;0;86;0;0;0;86;0;0;48;0;0;0;48;0;0;48;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;202;0;0;0;202;0;0;390;6;0;0;384;0;0;164;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297822607;2012;0;0;0;0;3258;0;0;75;0;0;0;75;0;0;220;0;0;0;220;0;0;64;0;0;0;64;0;0;0;0;0;0;0;0;0;35;0;0;0;35;0;0;78;0;0;0;78;0;0;0;0;0;0;0;0;0;230;0;0;0;230;0;0;702;0;0;0;702;0;0;196;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
445605;2012;0;0;0;0;120;0;0;100;0;0;0;100;0;0;120;0;0;100;20;0;0;110;0;0;100;10;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;0;50;30;0;20;0;0;0;0;0;0;0;0;0;0;120;0;0;0;120;0;0;535;30;0;255;250;0;0;1349;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Yopal;99;5
297834039;2012;0;0;0;0;130;0;0;9780;0;0;9780;0;0;0;630;0;0;0;630;0;0;720;0;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;10;0;0;0;0;0;0;0;0;0;0;120;0;0;0;120;0;0;11265;5;0;9790;1470;0;0;280;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
451473;2012;0;0;0;0;600;0;0;58;0;0;0;58;0;0;300;50;0;250;0;0;0;200;0;0;190;10;0;0;90;0;0;0;90;0;0;0;0;0;0;0;0;0;16;0;0;16;0;0;0;0;0;0;0;0;0;0;60;0;0;0;60;0;0;724;50;0;456;218;0;0;857;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297822619;2012;0;0;0;131;230;0;0;518;0;0;518;0;0;0;18;6;0;0;12;0;0;102;0;0;102;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;860;28;0;720;112;0;0;938;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
111989;2012;0;0;0;0;240;0;0;26;0;0;0;26;0;0;65;0;0;0;65;0;0;75;5;0;62;8;0;0;15;0;0;0;15;0;0;0;0;0;0;0;0;0;40;30;0;10;0;0;0;4000;0;0;4000;0;0;0;36;0;0;0;36;0;0;4257;35;0;4072;150;0;0;550;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
442454;2012;0;0;0;0;120;0;0;50;0;0;0;50;0;0;98;0;0;0;98;0;0;98;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;112;0;0;358;0;0;0;358;0;0;26;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
446361;2012;0;0;0;0;150;0;0;10;0;0;0;10;0;0;68;0;0;0;68;0;0;890;0;0;0;890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0;0;0;0;0;0;0;36;0;0;0;36;0;0;1022;0;0;0;1022;0;0;210;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
445797;2012;0;0;0;0;223;0;0;24;0;0;0;24;0;0;104;0;0;0;104;0;0;245;0;0;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;6;0;0;0;0;0;0;0;0;0;0;38;0;0;0;38;0;0;421;4;0;6;411;0;0;287;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
442347;2012;50;0;0;0;190;0;0;0;0;0;0;0;0;0;210;0;0;0;210;0;0;280;0;0;0;280;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;80;0;0;620;30;0;0;590;0;0;115;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297821837;2012;0;0;0;0;204;0;0;80;0;0;0;80;0;0;278;20;0;0;258;0;0;113;0;0;0;113;0;0;50;0;0;0;50;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;110;0;0;0;110;0;0;731;20;0;100;611;0;0;192;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
451828;2012;0;0;0;0;1464;0;0;35;0;0;0;35;0;0;32;10;0;0;22;0;0;293;0;0;0;293;0;0;42;0;0;0;42;0;0;0;0;0;0;0;0;0;15;5;0;10;0;0;0;0;0;0;0;0;0;0;165;0;0;0;165;0;0;582;15;0;10;557;0;0;223;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297820211;2012;0;0;0;0;120;0;0;0;0;0;0;0;0;0;38;0;0;0;38;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;6;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;74;4;0;6;64;0;0;106;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297824064;2012;0;0;0;0;0;0;0;140;0;0;0;140;0;0;82;0;0;82;0;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;278;0;0;82;196;0;0;139;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Tunja;99;5
297824422;2012;0;0;0;0;450;0;0;47;0;0;0;47;0;0;36;0;0;30;6;0;0;126;6;0;110;10;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;20;0;0;20;0;0;0;0;0;0;0;0;0;0;123;0;0;0;123;0;0;372;6;0;160;206;0;0;409;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
172844;2012;0;0;0;0;240;0;0;0;0;0;0;0;0;0;40;0;0;0;40;0;0;130;100;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;90;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;0;0;276;100;0;90;86;0;0;142;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297820051;2012;0;0;0;0;1460;0;0;620;0;0;620;0;0;0;100;20;0;0;80;0;0;27;0;0;0;27;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;0;730;0;0;0;730;0;0;1501;20;0;632;849;0;0;319;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
446231;2012;0;0;0;0;160;0;0;27;0;0;0;27;0;0;60;0;0;0;60;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;123;0;0;0;123;0;0;54;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
445004;2012;0;0;0;0;60;0;0;0;0;0;0;0;0;0;15;0;0;15;0;0;0;110;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;0;67;0;0;0;67;0;0;204;0;0;137;67;0;0;367;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297821149;2012;200;0;0;0;100;0;0;120;80;0;0;40;0;0;10;10;0;0;0;0;0;35;0;35;0;0;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;5;5;0;0;0;0;0;9;0;0;0;9;0;0;204;95;60;0;49;0;0;120;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297824008;2012;0;0;0;0;113;0;0;108;0;0;0;108;0;0;83;20;0;0;63;0;0;11;0;0;0;11;0;0;21;0;0;0;21;0;0;20;0;0;0;20;0;0;21;0;0;0;21;0;0;51;0;0;0;51;0;0;12;0;0;0;12;0;0;327;20;0;0;307;0;0;116;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
444134;2012;0;0;0;0;1400;0;0;354;0;0;0;354;0;0;31;0;0;0;31;0;0;27;0;0;0;27;0;0;2;0;0;0;2;0;0;34;0;0;0;34;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;0;21;0;0;0;21;0;0;481;0;0;0;481;0;0;1400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297827233;2012;0;0;0;0;215;0;0;452;0;0;0;452;0;0;340;0;0;340;0;0;0;230;0;0;230;0;0;0;7;0;0;7;0;0;0;19;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;1072;0;0;596;476;0;0;325;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
299303288;2012;200;0;0;1200;600;0;0;360;0;0;0;360;0;0;600;0;0;0;600;0;0;300;0;0;0;300;0;0;60;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1320;0;0;0;1320;0;0;1680;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Riohacha;99;5
444209;2012;0;0;0;0;0;0;0;7200;0;0;0;7200;0;0;405;0;0;0;405;0;0;210;0;0;0;210;0;0;102;0;0;0;102;0;0;78;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7995;0;0;0;7995;0;0;1053;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;Riohacha;99;5
