Nro_Orden_Establecimiento;Periodo;C3RHE1;C3RHE2;C3RHE5;PROGAHORR;C3RHC1PTU;C3RHC4RCASUP;C3RHC5RCASUB;C3RHC6PMS;MULTABAS;C3RHC7TOGT;C3RHA1cAC;C3RHA1dAC;VOCONSBL;VACONSBLQ;C3RHA5cCT;C3RHA5dCT;C3RHA6cALL;C3RHA2aSUP;C3RHA2bSUP;FECHADESDESUP;FECHAHASTASUP;C3RHA2cSUP;C3RHA3aSUB;C3RHA3bSUB;FECHADESDESUB;FECHAHASTASUB;C3RHA3cSUB;C3RHA4aAM;C3RHA4bAM;FECHADESDEMAR;FECHAHASTAMAR;C3RHA4cAM;C3RHA7aTVC;C3RHA7bTPC;C3RHA7cTVU;C3RHA7dTVPCA;Sede;Subsede;NOVEDAD;ESTADO
455706;2012;0;700;0;0;9;0;0;0;0;9;7507;5862;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7507;5862;Manizales;Armenia;99;5
297826721;2012;0;0;11378;0;125;0;0;0;0;125;0;0;0;0;0;0;0;0;0; ; ;0;31536;125;01/01/2012;31/12/2013;4400;0;0; ; ;0;31536;125;4400;0;Manizales;Armenia;99;5
297826720;2012;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3500;4135;13/01/2011;13/01/2013;3500;0;0; ; ;0;0;0; ; ;0;3500;4135;3500;0;Manizales;Armenia;99;5
297826981;2012;0;0;6074;0;1257;0;0;0;0;1257;24274;23861;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;24274;23861;Manizales;Armenia;99;5
455775;2012;0;0;0;0;334;0;0;0;0;334;3980;3108;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3980;3108;Manizales;Armenia;99;5
298581;2012;0;0;0;300;0;350;0;0;0;350;0;0;0;0;0;0;0;0;0; ; ;0;5314;3500;16/07/2007;15/07/2012;5314;0;0; ; ;0;5314;3500;5314;0;Manizales;Armenia;99;5
297826797;2012;0;7857;1235;0;460;0;0;0;0;460;74238;144541;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;74238;144541;Barranquilla;Cartagena;99;5
297827001;2012;0;0;0;0;410;0;0;0;0;410;68194;172405;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;68194;172405;Barranquilla;Cartagena;99;5
9815993;2012;0;5000;2000;8000;0;0;0;0;0;0;0;0;96800;90200;2400;31100;0;0;0; ; ;0;73000;0;01/01/2012;09/04/2015;36500;0;0; ; ;0;73000;0;135700;121300;Barranquilla;Santa Marta;99;5
9815995;2012;0;2100;18472;0;0;0;0;0;0;0;0;0;0;0;5590;54035;3500;0;0; ; ;0;0;0; ; ;0;30700;16000;01/01/2012;30/04/2013;30700;30700;16000;39790;54035;Barranquilla;San Andrés;99;5
296914001;2012;0;0;0;0;1200;0;0;0;0;1200;192979;375730;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;192979;375730;Barranquilla;Cartagena;99;5
296914050;2012;2000;3000;14600;0;0;0;0;0;0;0;19597;171243;0;0;20234;188567;464;0;0; ; ;0;18284;15;25/08/2009;25/08/2012;1600;0;0; ; ;0;18284;15;41895;359810;Barranquilla;San Andrés;99;5
297826809;2012;0;10000;10000;10000;0;0;0;0;0;0;135061;283628;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;135061;283628;Barranquilla;Cartagena;99;5
297826810;2012;0;17000;20000;8000;281;0;0;0;0;281;46734;90991;0;0;80;2500;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;46814;93491;Barranquilla;Cartagena;99;5
299303286;2012;0;0;0;0;34;0;0;0;0;34;5492;12352;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5492;12352;Barranquilla;Cartagena;99;5
297826876;2012;0;0;0;0;410;0;0;0;0;410;75935;147245;0;0;250;7500;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;76185;154745;Barranquilla;Cartagena;99;5
297826879;2012;0;0;0;0;1068;0;0;0;0;1068;197764;405369;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;197764;405369;Barranquilla;Cartagena;99;5
296886257;2012;0;0;0;0;506;0;0;0;0;506;93750;186937;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;93750;186937;Barranquilla;Cartagena;99;5
297827968;2012;0;500;0;0;758;0;0;0;0;758;126072;244991;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;126072;244991;Barranquilla;Cartagena;99;5
296886212;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3458;80797;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3458;80797;Barranquilla;Cartagena;99;5
297826719;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;789;15048;1020;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1809;15048;Barranquilla;Cartagena;99;5
297718273;2012;0;980;0;150;32;0;0;0;0;32;5269;11836;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5269;11836;Barranquilla;Cartagena;99;5
297826971;2012;0;0;0;0;12;0;0;0;0;12;2290;5428;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;2290;5428;Barranquilla;Cartagena;99;5
297826877;2012;0;0;0;0;37;0;0;0;0;37;6188;12048;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;6188;12048;Barranquilla;Cartagena;99;5
441879;2012;0;900;500;0;22;0;0;0;0;22;3609;8075;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3609;8075;Barranquilla;Cartagena;99;5
312167;2012;0;341;0;0;12;0;0;0;0;12;1652;3552;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1652;3552;Barranquilla;Cartagena;99;5
9816010;2012;0;0;0;0;0;0;0;0;0;0;3634;7242;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3634;7242;Barranquilla;Cartagena;99;5
374311;2012;0;0;0;0;50;0;0;0;0;50;7528;16562;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7528;16562;Barranquilla;Cartagena;99;5
297718327;2012;0;0;5685;0;126;0;0;0;0;126;20244;50637;0;0;6;300;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;20250;50937;Barranquilla;Cartagena;99;5
297820391;2012;0;0;0;0;194;0;0;0;0;194;29364;70709;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;29364;70709;Barranquilla;Cartagena;99;5
297818576;2012;0;0;0;0;342;0;0;0;0;342;63376;123156;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;63376;123156;Barranquilla;Cartagena;99;5
299303292;2012;0;0;0;0;6;0;0;0;0;6;997;1941;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;997;1941;Barranquilla;Cartagena;99;5
299303278;2012;0;0;0;0;43;0;0;0;0;43;6989;16544;0;0;67;1072;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7056;17616;Barranquilla;Cartagena;99;5
452424;2012;0;0;0;0;128;0;0;0;0;128;20604;43268;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;20604;43268;Barranquilla;Cartagena;99;5
441848;2012;0;432;1012;0;75;0;0;0;0;75;12124;27935;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;12124;27935;Barranquilla;Cartagena;99;5
394535;2012;0;0;0;0;33;0;0;0;0;33;5459;10967;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5459;10967;Barranquilla;Cartagena;99;5
409328;2012;0;7830;0;0;9;0;0;0;0;9;1889;3766;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1889;3766;Barranquilla;Cartagena;99;5
441881;2012;0;0;0;0;22;0;0;0;0;22;3584;8879;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3584;8879;Barranquilla;Cartagena;99;5
297822760;2012;0;0;0;100;29;0;0;0;0;29;5427;10247;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5427;10247;Barranquilla;Cartagena;99;5
9798639;2012;0;0;0;0;43;0;0;0;0;43;7014;14729;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7014;14729;Barranquilla;Cartagena;99;5
406282;2012;0;0;0;0;37;0;0;0;0;37;6072;15844;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;6072;15844;Barranquilla;Cartagena;99;5
441855;2012;0;0;0;0;36;0;0;0;0;36;8961;18818;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8961;18818;Barranquilla;Cartagena;99;5
297826740;2012;0;0;0;0;12;0;0;0;0;12;18683;25545;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;18683;25545;Bucaramanga;Cúcuta;99;5
297826883;2012;0;0;0;0;3;0;0;0;0;3;8956;12538;0;0;0;0;0;0;0; ; ;0;29650;45;09/10/2008;09/10/2018;25900;0;0; ; ;0;29650;45;34856;12538;Bucaramanga;Cúcuta;99;5
297826884;2012;0;0;30000;0;1;0;0;0;0;1;11152;17308;0;0;0;0;0;0;0; ; ;0;60000;100;29/02/2012;30/06/2013;9750;0;0; ; ;0;60000;100;20902;17308;Bucaramanga;Cúcuta;99;5
297826885;2012;0;0;0;0;1;0;0;0;0;1;434;600;0;0;0;0;0;4169;47;09/06/2010;09/06/2015;4000;0;0; ; ;0;0;0; ; ;0;4169;47;4434;600;Bucaramanga;Cúcuta;99;5
297826901;2012;0;0;5000;0;4;0;0;0;0;4;6265;8978;0;0;0;0;0;0;0; ; ;0;28470;20;03/04/2012;05/10/2016;7025;0;0; ; ;0;28470;20;13290;8978;Bucaramanga;Cúcuta;99;5
297826747;2012;0;0;0;0;3;0;0;0;0;3;4128;5123;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4128;5123;Bucaramanga;Cúcuta;99;5
452108;2012;0;0;0;0;3567;0;0;0;0;3567;60614;158793;0;0;0;0;15450;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;76064;158793;Manizales;Ibagué;99;5
297826829;2012;0;0;0;0;4;0;0;0;0;4;3663;2259;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3663;2259;Manizales;Ibagué;99;5
297818881;2012;0;0;0;0;9;0;0;0;0;9;7411;6659;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7411;6659;Manizales;Ibagué;99;5
296914042;2012;0;0;80791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88200;0;01/01/2012;31/12/2012;88200;0;0; ; ;0;0;0; ; ;0;88200;0;88200;0;Bogotá;Bogotá;99;5
297826886;2012;0;0;0;0;18;0;0;0;0;18;25033;33544;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;25033;33544;Manizales;Ibagué;99;5
452553;2012;0;2708;10445;0;1047;0;0;0;0;1047;17797;24417;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;17797;24417;Manizales;Ibagué;99;5
297826772;2012;0;0;0;0;6;0;0;0;0;6;5074;3128;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5074;3128;Manizales;Ibagué;99;5
297826673;2012;0;20140;0;0;7;0;0;0;0;7;5286;3259;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5286;3259;Manizales;Ibagué;99;5
297718320;2012;0;0;0;0;0;0;0;0;0;0;3359;2139;0;0;0;0;288;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3647;2139;Bogotá;Bogotá;99;5
299303282;2012;0;0;0;1000;3;0;0;0;0;3;2763;1704;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;2763;1704;Manizales;Ibagué;99;5
297826947;2012;0;0;0;0;17;0;0;0;0;17;16176;9974;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;16176;9974;Manizales;Ibagué;99;5
449238;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2590;0;01/01/2012;31/12/2012;2590;0;0; ; ;0;0;0; ; ;0;2590;0;2590;0;Bogotá;Villavicencio;99;5
2959356;2012;0;13343;6975;0;0;5992;0;0;0;5992;0;0;0;0;0;0;0;470922;5992;13/12/2004;12/12/2014;459376;0;0; ; ;0;0;0; ; ;0;470922;5992;459376;0;Manizales;Ibagué;99;5
296914033;2012;0;5821;3043;0;0;926;0;0;0;926;0;0;0;0;0;0;0;273284;926;13/12/2004;12/12/2014;138242;0;0; ; ;0;0;0; ; ;0;273284;926;138242;0;Manizales;Ibagué;99;5
297839488;2012;0;2836;1482;0;0;599;63;0;0;662;0;0;0;0;0;0;0;136649;599;13/12/2004;12/12/2014;69121;819;63;13/12/2004;12/12/2014;0;0;0; ; ;0;137468;662;69121;0;Manizales;Ibagué;99;5
297822615;2012;0;6120;1420;0;4;668;2000;0;0;2672;0;0;0;0;0;0;0;116640;4105;27/08/2012;28/08/2012;13450;93312;668;27/08/2012;28/08/2022;3220;0;0; ; ;0;209952;4773;16670;0;Manizales;Ibagué;99;5
297826644;2012;0;0;0;0;0;0;0;0;0;0;1484;2507;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1484;2507;Medellín;Monteria;99;5
297826972;2012;0;0;0;0;10;0;0;0;0;10;7050;6209;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7050;6209;Bogotá;Neiva;99;5
377622;2012;0;0;0;0;12;0;0;0;0;12;12174;11723;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;12174;11723;Bogotá;Neiva;99;5
297826505;2012;0;0;0;0;3;0;0;0;0;3;3584;3494;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3584;3494;Bogotá;Neiva;99;5
297826918;2012;0;0;0;0;0;0;0;0;0;0;4716;4472;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4716;4472;Bogotá;Neiva;99;5
297826954;2012;0;0;0;0;9;0;0;0;0;9;9850;10632;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;9850;10632;Bogotá;Neiva;99;5
458176;2012;0;2500;2250;14500;194;0;0;0;0;194;8750;110000;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8750;110000;Bogotá;Neiva;99;5
444031;2012;0;400;1886;0;0;3000;0;0;0;3000;0;0;0;0;0;0;0;71100;3000;01/01/2012;31/12/2012;71100;0;0; ; ;0;0;0; ; ;0;71100;3000;71100;0;Bogotá;Neiva;99;5
377732;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;657;0;01/01/2012;31/12/2013;657;0;0; ; ;0;657;0;657;0;Cali;Pasto;99;5
297839490;2012;0;0;0;0;8;0;0;0;0;8;5772;8611;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5772;8611;Cali;Pasto;99;5
299303258;2012;0;0;0;0;5;0;0;0;0;5;4834;7211;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4834;7211;Cali;Pasto;99;5
297826853;2012;0;0;0;0;1;0;0;0;0;1;5116;7623;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5116;7623;Cali;Pasto;99;5
296886267;2012;0;0;0;0;9;0;0;0;0;9;8971;13384;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8971;13384;Cali;Pasto;99;5
297838027;2012;0;0;0;0;3;0;0;0;0;3;2470;4994;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;2470;4994;Cali;Pasto;99;5
297820038;2012;0;0;0;0;0;0;0;0;0;0;1095;1592;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1095;1592;Cali;Pasto;99;5
297823391;2012;0;0;0;0;0;0;0;0;0;0;1029;1189;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1029;1189;Cali;Pasto;99;5
297823966;2012;0;0;0;0;0;0;0;0;0;0;1643;2632;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1643;2632;Cali;Pasto;99;5
443904;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;1314;0;01/01/2012;31/12/2012;1314;0;0; ; ;0;1314;0;1314;0;Cali;Pasto;99;5
452007;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;657;0;01/01/2012;31/12/2013;657;0;0; ; ;0;657;0;657;0;Cali;Pasto;99;5
297822291;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;876;0;01/01/2012;31/12/2012;876;0;0; ; ;0;876;0;876;0;Cali;Pasto;99;5
299303277;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;438;0;01/01/2012;31/12/2012;438;0;0; ; ;0;438;0;438;0;Cali;Pasto;99;5
190072;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;1514;0;01/01/2012;30/12/2012;1514;0;0; ; ;0;1514;0;1514;0;Cali;Pasto;99;5
299304532;2012;0;0;0;0;0;0;0;0;0;0;148;144;0;0;0;0;0;0;0; ; ;0;345;0;01/01/2012;31/12/2012;345;0;0; ; ;0;345;0;493;144;Cali;Pasto;99;5
297819287;2012;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;730;0;01/01/2012;31/10/2012;730;0;0; ; ;0;730;0;730;0;Cali;Pasto;99;5
297820340;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;438;0;01/01/2012;31/12/2012;438;0;0; ; ;0;438;0;438;0;Cali;Pasto;99;5
297820632;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;548;0;01/01/2012;31/10/2012;548;0;0; ; ;0;548;0;548;0;Cali;Pasto;99;5
299303280;2012;0;0;0;0;0;0;0;0;0;0;438;300;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;438;300;Cali;Pasto;99;5
297826952;2012;0;0;0;0;5;0;0;0;0;5;3290;3507;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3290;3507;Cali;Popayán;99;5
296886217;2012;0;0;0;0;10;0;0;0;0;10;5387;11312;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5387;11312;Barranquilla;Santa Marta;99;5
297826801;2012;0;0;0;0;156;0;0;0;0;156;156000;312000;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;156000;312000;Barranquilla;Santa Marta;99;5
297826802;2012;0;0;0;0;3;0;0;0;0;3;5235;10595;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;5235;10595;Barranquilla;Santa Marta;99;5
297826803;2012;0;0;0;0;2366;0;0;0;0;2366;9394;16993;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;9394;16993;Barranquilla;Santa Marta;99;5
297838055;2012;0;0;0;0;170;0;0;0;0;170;150756;305316;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;150756;305316;Barranquilla;Santa Marta;99;5
9816056;2012;0;0;0;0;15;0;0;0;0;15;24164;50328;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;24164;50328;Barranquilla;Santa Marta;99;5
9816058;2012;0;0;0;0;0;0;0;0;0;0;7636;14346;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7636;14346;Barranquilla;Santa Marta;99;5
297826804;2012;0;0;0;0;8;0;0;0;0;8;8226;15378;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;8226;15378;Barranquilla;Santa Marta;99;5
441237;2012;0;0;0;0;6;0;0;0;0;6;7645;14739;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7645;14739;Barranquilla;Santa Marta;99;5
441867;2012;0;0;0;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;110376;0;13/07/2012;12/06/2017;7700;0;0; ; ;0;0;0; ; ;0;110376;0;7700;0;Barranquilla;Santa Marta;99;5
297826653;2012;0;0;3284;0;4;0;0;0;0;4;17240;33600;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;17240;33600;Barranquilla;Santa Marta;99;5
412206;2012;0;0;0;0;2;0;0;0;0;2;3360;7012;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3360;7012;Barranquilla;Santa Marta;99;5
297839770;2012;0;888;1464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94608;0;01/06/2005;01/06/2015;30955;0;0; ; ;0;0;0; ; ;0;94608;0;30955;0;Barranquilla;Santa Marta;99;5
297823689;2012;0;0;0;0;11;0;0;0;0;11;10020;21062;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;10020;21062;Barranquilla;Santa Marta;99;5
378399;2012;0;0;0;0;0;0;0;0;0;0;15618;16296;0;0;0;0;0;0;0; ; ;0;24000;0;31/12/2011;31/12/2012;20000;0;0; ; ;0;24000;0;35618;16296;Bogotá;Tunja;99;5
296886273;2012;0;0;0;0;0;0;0;0;0;0;16080;38400;0;0;0;0;0;208137;0;26/12/2012;26/12/2013;60000;0;0; ; ;0;0;0; ; ;0;208137;0;76080;38400;Bogotá;Tunja;99;5
452209;2012;0;0;0;0;92;0;0;0;0;92;20525;28906;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;20525;28906;Bogotá;Tunja;99;5
297839496;2012;0;0;0;0;0;0;0;0;0;0;3083;3020;0;0;0;0;0;0;0; ; ;0;155472;0;31/01/2012;31/12/2013;25550;0;0; ; ;0;155472;0;28633;3020;Bogotá;Tunja;99;5
297827967;2012;0;0;0;0;0;0;0;0;0;0;17004;10317;0;0;0;0;0;7200;122;21/07/1973;23/02/2013;6000;0;0; ; ;0;0;0; ; ;0;7200;122;23004;10317;Bogotá;Tunja;99;5
297827223;2012;0;0;0;0;4353;0;0;0;0;4353;4899;4353;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4899;4353;Bogotá;Tunja;99;5
452242;2012;0;0;0;0;10;0;0;0;0;10;11580;7029;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;11580;7029;Bogotá;Tunja;99;5
297826805;2012;0;0;0;0;7;0;0;0;0;7;7008;19720;0;0;0;0;0;0;0; ; ;0;6500;0;02/02/2012;10/01/2015;6500;0;0; ; ;0;6500;0;13508;19720;Bogotá;Villavicencio;99;5
297718278;2012;0;3680;2880;2810;9;0;0;0;0;9;7530;12275;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;7530;12275;Bogotá;Villavicencio;99;5
297826874;2012;0;0;0;0;24;0;0;0;0;24;24138;49837;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;24138;49837;Bogotá;Villavicencio;99;5
297826880;2012;0;5100;4800;14520;646;0;0;0;0;646;3391;3765;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3391;3765;Bogotá;Villavicencio;99;5
297823318;2012;0;300;300;100;108;0;0;0;0;108;0;0;0;0;0;0;0;0;0; ; ;0;150000;108;29/05/2007;29/05/2012;30000;0;0; ; ;0;150000;108;30000;0;Bogotá;Villavicencio;99;5
419955;2012;0;0;0;0;2;0;0;0;0;2;816;2068;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;816;2068;Bogotá;Villavicencio;99;5
297717022;2012;0;2400;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;12001;0;01/05/2012;31/12/2012;12001;0;0; ; ;0;12001;0;12001;0;Bogotá;Villavicencio;99;5
359228;2012;0;600;2000;0;0;0;0;0;0;0;3826;2307;0;0;0;0;0;24;0;02/07/2008;06/03/2013;24;157680;136;02/07/2008;06/03/2013;155520;0;0; ; ;0;157704;136;159370;2307;Bogotá;Bogotá;99;5
297827893;2012;0;0;0;0;4;0;0;0;0;4;4520;7980;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;4520;7980;Bogotá;Villavicencio;99;5
451486;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;923;0;02/01/2012;31/12/2013;923;0;0; ; ;0;923;0;923;0;Bogotá;Villavicencio;99;5
416445;2012;0;0;2537;0;22;0;0;0;0;22;0;0;0;0;0;0;0;0;0; ; ;0;31104;8400;11/05/2009;31/05/2014;12614;0;0; ; ;0;31104;8400;12614;0;Bogotá;Villavicencio;99;5
297822935;2012;0;0;0;0;3;0;0;0;0;3;3087;7933;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;3087;7933;Bogotá;Villavicencio;99;5
452022;2012;0;7000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0;3040;204;13/01/2012;12/01/2016;3040;0;0; ; ;0;3040;204;3040;0;Bogotá;Villavicencio;99;5
297827069;2012;0;0;0;0;0;0;0;0;0;0;1945;2268;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1945;2268;Bogotá;Villavicencio;99;5
445035;2012;0;0;0;0;2;0;0;0;0;2;1663;3038;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1663;3038;Bogotá;Villavicencio;99;5
297824171;2012;0;0;0;0;0;0;0;0;0;0;163;251;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;163;251;Bogotá;Villavicencio;99;5
297819819;2012;0;0;0;0;0;0;0;0;0;0;1398;2194;0;0;0;0;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1398;2194;Bogotá;Villavicencio;99;5
119269;2012;0;0;0;0;0;0;0;0;0;0;1680;1668;0;0;63;400;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1743;2068;Bogotá;Yopal;99;5
297822942;2012;0;0;0;0;0;0;0;0;0;0;826;830;0;0;349;3200;0;0;0; ; ;0;0;0; ; ;0;0;0; ; ;0;0;0;1175;4030;Bogotá;Yopal;99;5
