Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;Sede;Subsede;NOVEDAD;ESTADO
441855;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;14;0;0;0;0;0;16;0;0;22948;4780;171994;36964;15160;0;0;11577;263423;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
297826740;2012;0;0;0;0;0;0;0; ; ; ; ;a; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;40;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;473038;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Cúcuta;99;5
297826883;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;62;0;0;0;23;0;0;0;85;0;0;750124;196346;0;169150;76271;0;0;36252;1228143;359900;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Cúcuta;99;5
297826884;2012;0;0;0;0;0;0;0; ;b;27/02/2011;26/02/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;57;0;0;0;2;0;2;0;61;0;0;578850;323061;0;132788;52096;0;10889;0;1097684;27192;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Cúcuta;99;5
297826885;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;17;0;0;0;2;0;47;0;0;315858;78964;215765;99249;41461;0;10200;29493;790990;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Cúcuta;99;5
297826901;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;09/12/2011;09/12/2014; ; ; ; ;0;0;81;0;0;0;15;0;4;0;100;0;0;904761;486489;0;207552;81428;0;24084;215000;1919314;176488;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Cúcuta;99;5
297826747;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;1;0;20;0;0;213438;49986;0;44610;19733;0;5471;13224;346462;0;0;0;0;0;0;0;0;0;0;0;0;0;Bucaramanga;Cúcuta;99;5
452108;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;31/03/2011;30/03/2014; ; ; ; ;0;0;0;0;18;1;132;4;2;0;152;5;0;0;0;245266;42297;17845;0;10611;14388;330407;2012506;0;0;0;13890;2396;1026;0;0;0;17312;2850;41820;Manizales;Ibagué;99;5
297826829;2012;0;0;0;0;0;0;0; ;b;20/05/2009;19/05/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;24;1;0;0;50;1;0;321452;83961;0;67576;28931;0;0;48005;549925;265262;0;0;0;0;0;0;0;0;0;0;0;14033;Manizales;Ibagué;99;5
297818881;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;6;0;0;0;1;0;29;0;0;231996;85926;85271;48915;22154;0;5914;50692;530868;0;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Ibagué;99;5
296914042;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;64;0;13;0;0;0;117;0;145479;475857;153625;738999;181475;77906;0;0;156374;1929715;129500;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297826886;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;47;2;0;0;0;0;1;0;48;2;90000;302201;140854;0;94952;40172;0;6133;36460;710772;0;0;12400;3400;0;2728;1116;0;0;1230;20874;385;0;Manizales;Ibagué;99;5
452553;2012;0;0;0;0;0;0;0; ;b;27/12/2010;26/12/2013; ; ; ; ; ; ; ; ; ; ; ; ;0;0;37;0;2;0;0;0;2;0;41;0;25641;485753;142817;26261;116033;49034;0;7805;35483;888827;0;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Ibagué;99;5
297826772;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;1;0;0;0;0;2;0;28;1;0;282525;71359;0;69209;27569;0;9162;36591;496415;0;0;10285;2245;0;2135;932;0;0;810;16407;365;0;Manizales;Ibagué;99;5
297826673;2012;0;0;0;0;0;0;0; ;b;29/03/2011;28/03/2014; ; ; ; ; ;b;28/03/2012;30/03/2014; ;b;28/03/2012;30/03/2014;0;0;22;1;6;0;6;0;0;0;34;1;87251;220067;55258;163640;68285;40031;0;0;20708;655240;163640;0;10003;2182;0;2103;900;0;0;817;16005;240;0;Manizales;Ibagué;99;5
297718320;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;26;0;0;0;0;0;2;0;30;0;0;259497;60000;0;55600;20016;0;10200;19334;424647;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
299303282;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;21;0;0;0;0;0;1;0;25;0;0;147809;33799;0;32498;13133;0;4680;16697;248616;0;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Ibagué;99;5
297826947;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;18/03/2011;17/03/2014; ; ; ; ;0;0;0;0;0;0;45;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;691944;0;0;0;0;0;0;0;0;0;0;0;0;Manizales;Ibagué;99;5
449238;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;5;0;0;0;0;0;7;0;0;53164;21029;61619;23734;9892;0;0;4375;173813;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
2959356;2012;44357;0;0;0;0;0;0; ;b;12/12/2011;11/12/2014; ; ; ; ; ;b;31/03/2011;30/03/2014; ; ; ; ;0;0;220;10;0;0;0;0;3;1;223;11;0;2243944;571567;0;517015;207059;0;17453;330786;3887824;0;0;127040;30233;0;29142;12065;0;3500;9050;211030;0;0;Manizales;Ibagué;99;5
296914033;2012;19352;0;0;0;0;0;0; ;b;12/12/2011;11/12/2014; ; ; ; ; ;b;31/03/2011;30/03/2014; ; ; ; ;0;0;129;10;0;0;0;0;7;1;136;11;0;1602955;367112;0;364365;147439;0;29752;183491;2695114;0;0;127040;30233;0;29142;12065;0;3500;9050;211030;0;0;Manizales;Ibagué;99;5
297839488;2012;9427;0;0;0;0;0;0; ;b;12/12/2011;11/12/2014; ; ; ; ; ;b;31/03/2011;30/03/2014;a; ; ; ;0;0;62;10;0;0;0;0;4;1;66;11;0;730178;174428;0;169478;68177;0;20797;112456;1275514;0;0;127040;30233;0;29142;12065;0;3500;9050;211030;0;0;Manizales;Ibagué;99;5
297822615;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;5;1;11;0;0;0;19;1;0;117600;25854;49489;33255;14123;1072;0;28055;269448;201207;0;0;0;12060;2081;893;0;0;812;15846;232;0;Manizales;Ibagué;99;5
297826644;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;5;0;0;0;0;0;0;0;6;0;0;42149;9189;0;9045;3720;0;0;4283;68386;0;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Monteria;99;5
297826972;2012;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;53;0;0;0;0;0;3;0;56;0;0;628732;161928;0;136048;56710;0;10211;0;993629;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Neiva;99;5
377622;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;6;0;62;0;0;0;3;0;71;0;0;118848;30277;606498;159522;52409;0;17465;68219;1053238;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Neiva;99;5
297826505;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;25;0;0;0;1;0;29;0;0;25978;5672;335734;53625;21739;0;5378;20449;468575;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Neiva;99;5
297826918;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;19;0;0;0;1;0;21;0;0;0;0;223443;34443;15591;0;5727;16843;296047;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Neiva;99;5
297826954;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;20;0;0;0;0;0;1;0;22;0;0;175536;35148;0;31780;12608;0;3470;16480;275022;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Neiva;99;5
458176;2012;0;0;0;4000;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;1;1;0;0;0;0;0;8;1;0;34002;16973;11141;7325;3060;0;0;4069;76570;0;0;6800;2263;0;1466;612;0;0;814;11955;0;0;Bogotá;Neiva;99;5
444031;2012;0;0;0;346;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;5;0;17;0;0;0;22;0;0;0;0;100965;15650;6145;458;0;3081;126299;168619;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Neiva;99;5
377732;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;40041;6910;2754;0;0;3254;52959;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297839490;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;18;0;0;0;28;0;0;133970;46052;0;23125;10984;0;0;5017;219148;345175;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
299303258;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;0;0;0;0;0;0;26;0;0;232328;50700;0;48800;20900;0;0;1232;353960;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297826853;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;0;0;0;0;0;1;0;33;0;0;360076;86396;0;89754;33216;0;3745;35273;608460;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
296886267;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;1;0;26;0;0;0;27;0;0;0;0;36950;5577;2842;0;0;5344;50713;490069;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297838027;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;0;0;0;0;22;0;0;149609;34332;0;31450;15076;0;0;17899;248366;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297820038;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;27202;5935;0;5718;2448;0;0;0;41303;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297823391;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297823966;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;27202;5935;0;5718;2448;0;0;0;41303;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
443904;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;20402;4452;0;4289;1836;0;0;0;30979;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
452007;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;20402;4451;0;4289;1836;0;0;0;30978;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297822291;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;13601;2968;0;2859;1224;0;0;0;20652;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
299303277;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
190072;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;9;0;0;0;0;0;0;0;10;0;0;61204;13355;0;12886;5508;0;0;7322;100275;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
299304532;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297819287;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297820340;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297820632;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
299303280;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Pasto;99;5
297826952;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;19;0;1;0;0;0;1;0;23;0;0;189433;42298;38136;38144;20481;0;5100;14645;348237;0;0;0;0;0;0;0;0;0;0;0;0;0;Cali;Popayán;99;5
296886217;2012;0;0;0;0;0;0;0; ;b;12/12/2007;30/01/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;8;0;0;0;1;0;29;0;0;202570;92709;88257;78483;23720;0;4772;0;490511;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826801;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;204;0;0;0;121;0;5;0;330;0;851996;3119914;761482;0;804850;330279;0;25502;460153;6354176;1210299;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826802;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;27;0;0;0;0;0;0;0;28;0;0;212490;51496;0;48590;20228;0;0;72960;405764;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826803;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;3;0;0;0;3;0;34;0;117409;257584;82777;33272;84496;33684;0;20340;66865;696427;0;0;0;0;0;0;0;0;0;0;0;26747;0;Barranquilla;Santa Marta;99;5
297838055;2012;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ; ;b;01/01/2010;31/12/2011;0;0;254;2;0;0;390;2;8;0;652;4;374303;2774876;605701;0;642469;267007;0;36326;543224;5243906;3916130;0;27246;6178;0;6162;2581;0;0;366;42533;346;24163;Barranquilla;Santa Marta;99;5
9816056;2012;0;0;0;0;0;0;0; ;b;17/01/2012;17/09/2013; ; ; ; ; ; ; ; ; ; ; ; ;0;0;97;0;0;0;24;0;5;0;126;0;0;1242930;654549;0;272462;111864;0;25925;84367;2392097;250000;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
9816058;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;19;0;0;0;0;0;0;0;21;0;0;173517;46352;0;36831;13714;0;0;0;270414;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826804;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;2;0;0;0;0;0;28;0;0;387166;104925;22884;91673;36839;0;0;41559;685046;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
441237;2012;0;0;0;1000;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;27;0;0;0;1;0;32;0;0;64200;25000;347171;85011;32371;0;5760;3500;563013;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
441867;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;90;0;0;0;4;0;94;0;0;0;0;958210;181251;71545;0;20793;188482;1420281;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297826653;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;9;0;14;0;2;0;28;0;0;71018;15503;200175;35532;15289;471;10201;23556;371745;532544;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
412206;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;15;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;189008;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
297839770;2012;0;0;0;912;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;111;5;7;0;0;0;0;0;118;5;83248;1000624;237522;68238;236799;96989;0;0;106125;1829545;0;0;34905;8286;0;7733;2716;0;0;7239;60879;0;0;Barranquilla;Santa Marta;99;5
297823689;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;14;0;0;0;1;0;17;0;0;28993;6523;205989;35754;13792;0;5100;10555;306706;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Santa Marta;99;5
378399;2012;0;0;0;0;0;0;0; ;b;30/01/2012;29/01/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;31;0;2;0;38;0;0;151496;60768;0;34491;14071;0;9933;437129;707888;409194;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
296886273;2012;0;0;0;0;0;0;0; ;b;11/11/2012;21/11/2013; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;29;0;0;0;48;0;0;251003;113234;0;60730;26747;350;0;81794;533858;450054;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
452209;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;77;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;1319068;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
297839496;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;23;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;852000;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
297827967;2012;0;0;0;0;0;0;0; ;b;16/01/2013;16/01/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;67;0;0;0;4;0;111;0;0;358009;89506;744410;193325;64093;615;13672;40184;1503814;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
297827223;2012;0;0;570;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;12;0;4;0;0;0;0;0;17;0;0;110811;24335;48232;36844;11050;0;0;10752;242024;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
452242;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;18;0;0;0;2;0;42;0;0;264300;58146;365000;91500;56700;0;8450;16236;860332;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
297826805;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;46;0;0;0;0;0;2;0;48;0;0;408150;89181;0;87091;36734;0;9908;51268;682332;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297718278;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;30/12/2010;09/02/2014; ; ; ; ;0;0;51;0;7;0;0;0;2;0;60;0;0;549455;121370;137652;118881;70574;0;8614;51068;1057614;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297826874;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;6;0;44;0;0;0;52;0;170344;15812;3451;65963;39235;16614;0;0;0;311419;646967;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297826880;2012;0;3550;0;800;4600;0;0; ; ; ; ; ; ; ; ; ;b;14/02/2009;14/02/2014; ;b;02/02/2012;02/02/2017;4;0;30;1;0;0;0;0;1;0;35;1;0;250441;54073;0;50250;25076;0;5100;24502;409442;0;0;6800;3468;0;1088;612;0;0;0;11968;3195;0;Bogotá;Villavicencio;99;5
297823318;2012;0;150;0;200;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;43;15;25;12;0;0;2;0;71;28;0;292733;58785;251924;78953;34282;0;6816;11156;734649;0;0;102116;20506;120923;31348;13611;0;0;4429;292933;0;0;Bogotá;Villavicencio;99;5
419955;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;6;0;0;0;0;0;0;0;9;0;0;40812;8979;0;8570;4081;0;0;4810;67252;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297717022;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;45;0;0;0;0;0;45;0;0;0;0;998455;168331;68928;0;0;241;1235955;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
359228;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;89;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;856726;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297827893;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;9;0;0;0;0;0;0;0;9;0;0;86400;18861;0;18614;7776;0;0;0;131651;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
451486;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;5;0;0;0;0;0;0;0;6;0;0;34002;8142;0;7325;3060;0;0;4068;56597;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
416445;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;18;2;0;0;0;0;0;0;19;2;0;150003;32746;0;32317;13500;0;0;13611;242177;0;0;13600;2969;0;2929;1224;0;0;1627;22349;0;0;Bogotá;Villavicencio;99;5
297822935;2012;0;0;0;782;0;0;0; ; ; ; ; ; ; ; ; ;b;16/02/2011;15/02/2014; ; ; ; ;0;0;6;3;19;4;0;0;0;0;25;7;0;40824;10200;188956;42102;18040;0;0;23364;323486;0;0;14688;3672;90699;20208;7659;0;0;0;136926;0;0;Bogotá;Villavicencio;99;5
452022;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;35;0;5;0;0;0;0;0;40;0;0;293582;68892;52080;57131;24397;0;0;33065;529147;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297827069;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;19;0;0;0;0;0;0;0;22;0;0;129960;29848;0;26758;10808;0;0;27300;224674;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
445035;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;70122;16536;0;19604;5831;0;0;8131;120224;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297824171;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297819819;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
119269;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;0;0;0;0;0;0;0;7;0;0;38070;8312;0;7480;3060;0;0;0;56922;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
