Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
9815995;2014;0;1500;0;0;0;0;0;1500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;94;3;107;0;0;0;13;0;214;3;0;1745750;548889;1437560;342955;163981;0;59400;1505781;5804316;0;0;33904;6781;0;5512;2540;0;0;0;48737;0;0;116958; ;0; ;1;Barranquilla;22;San Andrés;99;5
296914001;2014;0;80664;0;0;0;0;0;80664; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;49;0;461;0;0;0;11;0;521;0;0;5659842;1222222;5111111;793125;239187;310972;79133;24572;13440164;0;0;0;0;0;0;0;0;0;0;0;0;0;491791; ;491791; ;1;Barranquilla;9;Cartagena;99;5
296914050;2014;41200;5830;1200;0;0;0;0;48230; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;135;3;131;0;0;0;2;0;268;3;0;2820701;1289855;1437560;650560;163981;0;14675;252666;6629998;0;0;34840;12000;0;650;2150;0;0;0;49640;0;0;116958;0; ;0;1;Barranquilla;22;San Andrés;99;5
297826809;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;224;0;0;0;152;0;13;0;389;0;528243;2643851;793155;0;646579;170519;108297;94527;2305313;7290484;1649120;0;0;0;0;0;0;0;0;0;0;0;0;897335; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826810;2014;0;0;3000;3799;0;0;0;6799;a; ; ; ;a; ; ; ; ;b;04/10/2013;04/10/2016; ;b;04/10/2013;04/10/2016;0;0;156;2;0;0;50;1;7;0;213;3;283495;2503513;812578;0;610857;120722;0;51744;1105091;5488000;758915;0;77400;30000;0;18885;3000;0;0;0;129285;300;7200;43979;2221; ; ;1;Barranquilla;9;Cartagena;99;5
299303286;2014;0;0;0;0;0;0;0;0; ;b;27/12/2007;26/12/2016; ; ; ; ; ; ; ; ;a; ; ; ;0;0;44;1;0;0;0;0;2;0;46;1;0;488763;116520;0;79112;20397;0;14784;75733;795309;0;0;11662;3615;0;2799;1050;0;0;0;19126;0;0;11917; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826876;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;233;0;114;0;0;0;15;0;362;0;0;3247301;1169721;2161118;619547;192431;0;110880;1017104;8518102;0;0;0;0;0;0;0;0;0;0;0;0;0;115836; ;115836; ;1;Barranquilla;9;Cartagena;99;5
297826879;2014;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;605;0;0;0;280;0;57;0;942;0;577287;8647846;2041163;0;1240701;384963;0;421344;2975684;16288988;3286504;0;0;0;0;0;0;0;0;0;0;0;0;440907; ;440907; ;1;Barranquilla;9;Cartagena;99;5
296886257;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;245;0;0;0;17;0;267;0;610713;132900;29017;3034245;543801;140015;0;79117;334270;4904078;0;0;0;0;0;0;0;0;0;0;0;0;0;35770; ; ; ;1;Barranquilla;9;Cartagena;99;5
297827968;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;292;0;36;0;34;0;17;0;379;0;0;4990821;2422033;899545;991624;229222;0;98124;630237;10261606;505164;0;0;0;0;0;0;0;0;0;0;0;0;314554; ; ; ;1;Barranquilla;9;Cartagena;99;5
296886212;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;39;0;0;0;0;0;1;0;40;0;83550;428600;88327;0;90962;11991;633;7392;8001;719456;0;0;0;0;0;0;0;0;0;0;0;0;0;42014; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826719;2014;0;0;0;0;0;2300;PARQUE NACIONAL NATURAL ISLAS CORALES DEL ROSARIO Y SAN BERNARDO;2300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;0;0;0;0;0;0;0;23;0;0;397591;87140;0;65645;31658;0;0;12158;594192;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826774;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;12;0;0;0;0;0;0;0;14;0;0;93612;22496;0;22957;8426;0;0;9504;156995;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297718256;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;29;0;11;1;0;0;1;0;42;1;0;306850;65072;117720;89159;11327;0;5544;50065;645737;0;0;0;0;11348;2383;665;0;0;0;14396;0;0;22941; ; ; ;1;Barranquilla;9;Cartagena;99;5
297718273;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;31;0;0;0;0;0;1;0;34;0;0;389064;84933;0;64921;15199;0;7285;0;561402;0;0;0;0;0;0;0;0;0;0;0;0;0;10880; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826971;2014;0;0;0;100;0;0;0;100; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;28;1;0;0;0;0;1;0;30;1;0;535537;139399;0;90202;25283;0;7392;6028;803841;0;0;12000;2400;0;2520;850;0;0;0;17770;0;0;12513; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826877;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;0;30;0;0;0;0;0;2;0;41;0;0;289361;73045;0;51759;12063;0;10174;30277;466679;0;0;0;0;0;0;0;0;0;0;0;0;0;12289; ; ; ;1;Barranquilla;9;Cartagena;99;5
441879;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;20;0;3;0;0;0;4;0;27;0;0;165557;59305;45459;40818;9419;0;16000;73464;410022;0;0;0;0;0;0;0;0;0;0;0;0;0;20266; ; ; ;1;Barranquilla;9;Cartagena;99;5
312167;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;2;0;0;0;3;0;26;0;0;165344;36976;22800;37359;8158;0;22123;24944;317704;0;0;0;0;0;0;0;0;0;0;0;0;0;1214; ; ; ;1;Barranquilla;9;Cartagena;99;5
9816010;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;34;0;5;0;4;0;44;0;0;7642;1731;449106;61418;7544;1852;28063;0;557356;81602;0;0;0;0;0;0;0;0;0;0;0;0;24956; ; ; ;1;Barranquilla;9;Cartagena;99;5
374311;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;25;0;6;0;0;0;0;0;35;0;0;216000;44539;89443;73080;19440;0;0;0;442502;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297718327;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;93;0;0;0;20;0;10;0;123;0;0;1481797;358246;0;208886;69360;0;73920;754747;2946956;458371;0;0;0;0;0;0;0;0;0;0;0;0;95704; ;95704; ;1;Barranquilla;9;Cartagena;99;5
297820391;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;87;0;0;0;19;0;4;0;110;0;0;1531707;410610;0;230569;68746;0;24000;175395;2441027;224843;0;0;0;0;0;0;0;0;0;0;0;0;57659; ;57659; ;1;Barranquilla;9;Cartagena;99;5
297818576;2014;0;0;0;0;0;0;0;0; ;b;01/03/2013;01/03/2016; ; ; ; ; ;b;01/03/2013;01/03/2016; ; ; ; ;0;0;195;1;0;0;34;0;9;0;238;1;269055;3165929;759231;0;591527;147062;47206;61336;725966;5767312;481367;0;17573;4263;0;3982;1467;0;0;0;27285;0;0;146492; ; ; ;1;Barranquilla;9;Cartagena;99;5
299303278;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;11;0;0;0;1;0;43;0;0;530625;114785;117344;52849;16213;0;4995;71363;908174;0;0;0;0;0;0;0;0;0;0;0;0;0;22872; ;22872; ;1;Barranquilla;9;Cartagena;99;5
297718345;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;0;0;0;0;0;0;0;32;0;0;379402;82626;0;61679;15503;5049;0;0;544259;0;0;0;0;0;0;0;0;0;0;0;0;0;22130; ; ; ;1;Barranquilla;9;Cartagena;99;5
452424;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;83;0;0;0;18;0;4;0;105;0;0;777954;394422;0;166482;12182;0;15124;46620;1412784;288099;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;1;Barranquilla;9;Cartagena;99;5
297827083;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;65;1;0;0;28;0;2;0;95;1;448086;662136;200279;0;161224;45176;0;13800;232652;1763353;300477;0;1282;513;0;269;128;0;0;0;2192;0;0;238642; ; ; ;1;Barranquilla;9;Cartagena;99;5
441848;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;19/09/2011;19/10/2016; ; ; ; ;0;0;24;0;0;0;0;0;0;0;24;0;0;221187;50275;0;36013;9006;0;0;36014;352495;0;0;0;0;0;0;0;0;0;0;0;0;0;14900; ; ; ;1;Barranquilla;9;Cartagena;99;5
394535;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;28;0;0;0;0;0;0;0;30;0;0;242874;58632;0;59235;22345;0;0;10365;393451;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
409328;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;16;0;0;0;0;0;0;0;16;0;0;244328;58037;0;40652;10256;0;0;12662;365935;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;1;Barranquilla;9;Cartagena;99;5
441881;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;0;0;2;0;19;0;95924;151852;52167;0;40226;17678;0;14784;9993;382624;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297822760;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;37;0;0;0;0;0;40;0;0;118832;24044;604146;90422;7316;0;0;45664;890424;0;0;0;0;0;0;0;0;0;0;0;0;0;24378; ; ; ;1;Barranquilla;9;Cartagena;99;5
9798639;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;15;0;0;0;0;0;0;0;17;0;0;225913;70067;0;47441;7070;0;0;18000;368491;0;0;0;0;0;0;0;0;0;0;0;0;0;1091; ; ; ;1;Barranquilla;9;Cartagena;99;5
406282;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;0;0;0;14;0;1;0;51;0;117257;428079;105555;0;114785;25691;0;7392;272883;1071642;166941;0;0;0;0;0;0;0;0;0;0;0;0;503728; ; ; ;1;Barranquilla;9;Cartagena;99;5
441855;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;1;0;16;0;0;0;0;0;20;0;0;24164;5228;222349;46934;6410;0;0;13320;318405;0;0;0;0;0;0;0;0;0;0;0;0;0;11114; ; ; ;1;Barranquilla;9;Cartagena;99;5
297718300;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;26;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;403008;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297819783;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;4;0;9;0;0;0;0;0;17;0;0;198250;43899;98385;62772;12821;0;0;9808;425935;0;0;0;0;0;0;0;0;0;0;0;0;0;9155; ; ; ;1;Barranquilla;9;Cartagena;99;5
297820824;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;0;0;0;118;0;1;0;135;0;116200;482954;122411;0;70840;27611;0;7392;413008;1240416;1934817;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;1;Barranquilla;9;Cartagena;99;5
299304552;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;109;0;33;0;5;0;149;0;48048;46600;18880;1738124;206352;63509;0;36960;142240;2300713;900640;0;0;0;0;0;0;0;0;0;0;0;0;40140; ;40140; ;1;Barranquilla;9;Cartagena;99;5
299303361;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;0;0;0;0;0;2;0;34;0;0;1224760;313870;0;291720;10351;0;10000;6815;1857516;0;0;0;0;0;0;0;0;0;0;0;0;0;157334; ; ; ;2;Bogotá;2;Bogotá;99;5
297718348;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;14;0;0;0;0;0;1;0;17;0;0;132355;29205;0;20928;5928;0;7392;5767;201575;0;0;0;0;0;0;0;0;0;0;0;0;0;3084; ;3084; ;1;Barranquilla;9;Cartagena;99;5
441135;2014;2880;200;200;800;0;0;0;4080; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;14;2;4;0;20;2;0;0;0;0;0;0;0;20000;0;20000;180000;0;0;0;0;0;0;0;0;0;0;0;15312; ; ; ; ;1;Barranquilla;9;Cartagena;99;5
297826740;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;29;0;9;0;0;0;40;0;0;0;0;349010;70674;11307;0;0;23972;454963;96336;0;0;0;0;0;0;0;0;0;0;0;0;31346; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
297826883;2014;0;0;0;0;0;0;0;0; ;b;24/11/2013;18/03/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;68;0;0;0;27;0;3;0;98;0;0;921016;354626;0;156978;38752;0;17289;231617;1720278;333980;0;0;0;0;0;0;0;0;0;0;0;0;4562; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
297826884;2014;0;0;0;0;0;0;0;0; ;b;27/02/2008;26/02/2017; ; ; ; ; ; ; ; ;a; ; ; ;0;0;68;0;0;0;4;0;3;0;75;0;0;790330;307288;0;189679;71129;0;22059;74001;1454486;133184;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
297826885;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;28;0;19;0;0;0;2;0;49;0;0;294155;106256;245823;95813;19857;0;12915;34875;809694;0;0;0;0;0;0;0;0;0;0;0;0;0;15078; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
297826901;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;82;0;0;0;13;0;4;0;99;0;0;965421;210750;0;197621;38779;0;15464;142141;1570176;169364;0;0;0;0;0;0;0;0;0;0;0;0;25510; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
297826957;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;0;0;0;0;0;1;0;14;0;0;97000;37236;0;23998;5129;0;7392;11232;181987;0;0;0;0;0;0;0;0;0;0;0;0;0;4176; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
297826747;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;15;0;0;0;0;0;0;0;18;0;0;224897;87709;0;55099;8995;0;0;14049;390749;0;0;0;0;0;0;0;0;0;0;0;0;0;4142; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
441478;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;5;0;0;0;0;0;0;0;8;0;0;37000;8832;0;7888;3326;0;0;4320;61366;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
452108;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;171;0;0;0;0;0;3;0;174;0;0;1825000;426000;0;301000;3000;0;16000;0;2571000;0;0;0;0;0;0;0;0;0;0;0;0;0;11843; ; ; ;5;Manizales;11;Ibagué;99;5
297826829;2014;0;0;0;0;0;0;0;0; ;b;20/02/2009;19/05/2015;a; ; ; ; ; ; ; ;a; ; ; ;0;0;25;0;0;0;19;2;1;1;45;3;0;476424;155235;0;76857;31038;650;3969;15242;759415;275005;0;0;0;0;0;0;0;4007;0;4007;0;7800;0; ; ; ;5;Manizales;11;Ibagué;99;5
297818881;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;4;0;0;0;0;0;30;0;0;246215;93277;80861;51813;22874;0;0;50098;545138;0;0;0;0;0;0;0;0;0;0;0;7456;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
296914042;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;132;0;2;0;0;0;3;0;137;0;213737;1083936;296645;189830;279727;120973;0;19656;174580;2379084;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;2;Bogotá;99;5
297826886;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;31;0;0;0;0;0;2;0;33;0;0;384646;107210;0;63012;19141;0;12963;0;586972;0;0;0;0;0;0;0;0;0;0;0;0;0;13685; ; ; ;5;Manizales;11;Ibagué;99;5
452553;2014;0;0;0;0;0;0;0;0; ;b;27/12/2013;26/12/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;37;0;0;0;0;0;2;0;39;0;21968;496553;117940;0;126946;43087;0;12735;42567;861796;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
297826772;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;1;0;1;0;24;0;0;229279;52793;0;31772;9664;0;7077;27242;357827;11606;0;0;0;0;0;0;0;0;0;0;0;0;9435000; ;0; ;5;Manizales;11;Ibagué;99;5
297826673;2014;0;0;0;0;0;0;0;0; ;b;05/08/2014;04/08/2017; ; ; ; ; ;b;29/05/2012;28/05/2015; ;b;29/05/2012;28/05/2017;0;0;28;0;2;0;6;0;2;0;38;0;95292;273914;66762;114271;77028;17559;0;8280;22366;675472;134820;0;0;0;0;0;0;0;0;0;0;0;0;22862; ; ; ;5;Manizales;11;Ibagué;99;5
297718320;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;25;0;0;0;0;0;2;0;28;0;0;316135;72239;0;43019;13236;0;14784;21600;481013;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;99297; ;2;Bogotá;2;Bogotá;99;5
299303282;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;22;0;0;0;0;0;1;0;26;0;0;163194;37316;0;29375;6695;0;6642;18113;261335;0;0;0;0;0;0;0;0;0;0;0;0;0;10888; ; ; ;5;Manizales;11;Ibagué;99;5
297826947;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;65;0;0;0;4;0;69;0;0;0;0;1046364;133933;16341;0;28588;33227;1258453;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;11;Ibagué;99;5
2959356;2014;0;0;0;0;0;0;0;0; ;b;12/12/2013;12/12/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;241;0;0;0;0;0;7;0;248;0;92777;2214502;658617;0;518496;214246;0;30223;129325;3858186;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
296914033;2014;0;0;0;0;0;0;0;0; ;b;12/12/2013;12/12/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;179;0;0;0;0;0;6;0;185;0;0;1388240;334600;0;321087;129230;0;42768;83336;2299261;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
297839488;2014;0;0;0;0;0;0;0;0; ;b;12/12/2013;12/12/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;92;0;0;0;0;0;5;0;97;0;0;734982;185244;0;169491;68667;0;33311;45303;1236998;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
101228;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;7400;1617;0;1225;666;0;0;0;10908;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
295870;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;9;0;0;0;0;0;0;0;9;0;0;68945;24860;0;18240;4131;0;0;0;116176;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;11;Ibagué;99;5
3647575;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;18;1;0;0;0;0;0;0;18;1;0;232569;64972;0;38134;10072;0;0;0;345747;0;0;9208;3638;0;1505;368;0;0;0;14719;0;0;900;52; ; ;5;Manizales;11;Ibagué;99;5
445780;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;0;0;0;0;0;3;0;0;14796;3082;0;4391;1331;0;0;1728;25328;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;11;Ibagué;99;5
297827078;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;4;0;0;0;0;0;0;0;6;0;0;36768;11530;0;6850;3310;0;0;0;58458;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;11;Ibagué;99;5
414901;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;0;0;0;0;0;0;7;0;0;53113;13278;0;2662;4780;0;0;3456;77289;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;68983; ;6;Medellín;12;Monteria;99;5
297826972;2014;0;0;0;975;0;0;0;975;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;55;0;0;0;0;0;3;0;58;0;0;621427;155803;0;116475;30860;15836;17536;0;957937;0;0;0;0;0;0;0;0;0;0;0;0;0;118645; ; ; ;2;Bogotá;13;Neiva;99;5
377622;2014;0;0;0;0;0;0;0;0; ;b;23/08/2013;23/08/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;48;1;0;0;4;1;64;2;0;169656;38444;508391;86865;23411;0;26248;64726;917741;0;0;0;0;10570;1632;423;0;7392;0;20017;0;0;25676;25676; ; ;2;Bogotá;13;Neiva;99;5
297826505;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;25;0;0;0;1;0;26;0;0;0;0;311903;55812;10761;0;7392;0;385868;0;0;0;0;0;0;0;0;0;0;0;0;0;2620; ; ; ;2;Bogotá;13;Neiva;99;5
297826918;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;17;0;0;0;1;0;18;0;0;0;0;186162;22808;5609;0;4688;25071;244338;0;0;0;0;0;0;0;0;0;0;0;0;0;4589; ; ; ;2;Bogotá;13;Neiva;99;5
297826954;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;17;0;0;0;0;0;0;0;18;0;0;167258;36542;0;34287;8362;0;0;14688;261137;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ; ;2;Bogotá;13;Neiva;99;5
458176;2014;0;0;0;0;0;0;0;0; ;b;10/01/2014;09/01/2017; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;1;1;0;0;0;0;0;8;1;0;39144;9308;11350;10748;1566;0;0;4320;76436;0;0;7392;2218;0;1687;296;0;0;864;12457;0;0;1;1; ; ;2;Bogotá;13;Neiva;99;5
444031;2014;0;0;0;550;0;0;0;550; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;2;0;20;0;0;0;24;0;0;37992;8294;33567;13771;5626;0;0;2592;101842;334466;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;2;Bogotá;13;Neiva;99;5
299303377;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;35;2;5;0;1;0;42;2;0;84000;38205;523542;110562;7050;0;5256;30847;799462;73789;0;0;0;34236;4685;756;0;0;0;39677;0;0;0;0; ; ;2;Bogotá;13;Neiva;99;5
297839490;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;26;0;0;0;34;0;0;127978;53186;0;17388;5669;0;0;66054;270275;390676;0;0;0;0;0;0;0;0;0;0;0;0;16950; ;16950; ;4;Cali;14;Pasto;99;5
