Nro_Orden_Establecimiento;Periodo;C3RHE3;C3RHE4;C4VERTIADAPT;C6GAA1f;TOTALAVERTI;C3RHD1PTRV;C3RHD2PPVP;C3RHD3PMSV;MULTAVERT;C3RHD4TGTV;C3RHB1TAR;C3RHB2a;C3RHB2b;C3RHB2c;C3RHB2d;C3RHB3a3A;C3RHB3b3A;C3RHB3c3A;C3RHB3d3A;C3RHB3eT3A;C3RHB3a3B;C3RHB3b3B;C3RHB3c3B;C3RHB3d3B;C3RHB3eT3B;TOTVERTIDA;C3RHB4VAL;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297820340;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;140;0;0;140;140;0;4;Cali;14;Pasto;99;5
297820632;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;563;0;0;0;563;563;26;4;Cali;14;Pasto;99;5
299303280;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;350;0;0;0;350;350;76;4;Cali;14;Pasto;99;5
299304531;2014;0;600;1000;0;1600;0;0;0;0;0;SI;a; ; ; ;0;0;300;0;300;0;0;0;0;0;300;0;1;Barranquilla;22;San Andrés;99;5
297718441;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1750;0;0;0;1750;1750;440;4;Cali;14;Pasto;99;5
297819625;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;936;0;0;0;936;936;307;4;Cali;14;Pasto;99;5
297820033;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1095;0;0;0;1095;1095;76;4;Cali;14;Pasto;99;5
297717045;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;832;0;0;0;832;832;307;4;Cali;14;Pasto;99;5
297825759;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;136;0;0;136;136;0;4;Cali;14;Pasto;99;5
297827700;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;584;0;584;0;0;0;0;0;584;0;4;Cali;14;Pasto;99;5
297730092;2014;0;0;0;0;0;50;0;0;0;50;NO; ; ; ; ;0;0;0;0;0;362;0;0;0;362;362;533;4;Cali;14;Pasto;99;5
297819101;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;105;0;0;0;105;105;52;4;Cali;14;Pasto;99;5
297822838;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;51;0;0;0;51;51;24;4;Cali;14;Pasto;99;5
447646;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;251;0;0;0;251;251;72;4;Cali;14;Pasto;99;5
297826952;2014;0;0;0;0;0;194;0;0;0;194;NO; ; ; ; ;0;0;0;0;0;3076;0;0;0;3076;3076;2636;4;Cali;15;Popayán;99;5
296886217;2014;0;0;0;0;0;138;0;0;0;138;NO; ; ; ; ;0;0;0;0;0;4525;0;0;0;4525;4525;7738;1;Barranquilla;16;Santa Marta;99;5
297826801;2014;0;11000;6000;0;17000;4007;0;0;0;4007;SI; ; ; ;d;156396;0;0;0;156396;0;0;0;0;0;156396;214143;1;Barranquilla;16;Santa Marta;99;5
297826802;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;4571;0;4571;0;0;0;0;0;4571;0;1;Barranquilla;16;Santa Marta;99;5
297826803;2014;0;0;0;0;0;311;0;0;0;311;SI;a; ; ; ;9424;0;0;0;9424;0;0;0;0;0;9424;10482;1;Barranquilla;16;Santa Marta;99;5
297838055;2014;1519;9000;665;0;11184;0;0;0;0;0;SI; ; ; ;d;0;0;172239;0;172239;0;0;0;0;0;172239;0;1;Barranquilla;16;Santa Marta;99;5
9816056;2014;0;0;0;0;0;810;0;0;0;810;NO; ; ; ; ;0;0;0;0;0;22729;0;0;0;22729;22729;19706;1;Barranquilla;16;Santa Marta;99;5
9816058;2014;0;0;0;0;0;228;0;0;0;228;NO; ; ; ; ;0;0;0;0;0;6914;0;0;0;6914;6914;9600;1;Barranquilla;16;Santa Marta;99;5
297826804;2014;0;0;0;0;0;410;0;0;0;410;NO; ; ; ; ;0;0;0;0;0;10273;0;0;0;10273;10273;17605;1;Barranquilla;16;Santa Marta;99;5
441237;2014;0;0;0;530;530;179;0;0;0;179;NO; ; ; ; ;0;0;0;0;0;6045;0;0;0;6045;6045;9932;1;Barranquilla;16;Santa Marta;99;5
441867;2014;0;120;11400;0;11520;0;0;0;0;0;SI; ;b; ; ;0;0;0;7300;7300;0;0;0;0;0;7300;0;1;Barranquilla;16;Santa Marta;99;5
297826653;2014;31000;13080;6200;0;50280;0;0;0;0;0;SI; ;b; ; ;0;0;17374;0;17374;0;0;0;0;0;17374;0;1;Barranquilla;16;Santa Marta;99;5
412206;2014;0;0;0;0;0;62;0;0;0;62;NO; ; ; ; ;0;0;0;0;0;4346;0;0;0;4346;4346;4380;1;Barranquilla;16;Santa Marta;99;5
297839770;2014;35000;2482;9000;1240;47722;0;0;0;0;0;SI; ; ;c; ;0;0;30648;0;30648;0;0;0;0;0;30648;0;1;Barranquilla;16;Santa Marta;99;5
297823689;2014;0;0;1200;4988;6188;0;0;0;0;0;SI; ;b; ; ;0;0;9961;0;9961;0;0;0;0;0;9961;0;1;Barranquilla;16;Santa Marta;99;5
297820142;2014;0;0;0;0;0;53;0;0;0;53;NO; ; ; ; ;0;0;0;0;0;1664;0;0;0;1664;1664;3028;1;Barranquilla;16;Santa Marta;99;5
412645;2014;3200;2400;3500;0;9100;58;0;0;0;58;SI;a; ; ; ;1761;0;0;0;1761;0;0;0;0;0;1761;3101;1;Barranquilla;16;Santa Marta;99;5
297838042;2014;0;0;0;0;0;139;0;0;0;139;NO; ; ; ; ;0;0;0;0;0;3768;0;0;0;3768;3768;8120;1;Barranquilla;9;Cartagena;99;5
297827859;2014;0;0;0;0;0;327;0;0;0;327;NO; ; ; ; ;0;0;0;0;0;9929;0;0;0;9929;9929;17487;1;Barranquilla;16;Santa Marta;99;5
378399;2014;0;0;1330;10000;11330;0;1;0;0;1;SI; ; ;c; ;4086;0;0;0;4086;36777;0;0;0;36777;40863;11800;2;Bogotá;17;Tunja;99;5
296886273;2014;0;1000;0;0;1000;0;48;0;0;48;SI; ; ;c; ;0;56897;0;0;56897;0;37932;0;0;37932;94829;0;2;Bogotá;17;Tunja;99;5
452209;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;11786;0;0;0;11786;11786;8592;2;Bogotá;17;Tunja;99;5
297839496;2014;0;0;8200;0;8200;0;2340;0;0;2340;NO; ; ; ; ;0;0;0;0;0;0;0;24312;0;24312;24312;0;2;Bogotá;17;Tunja;99;5
297827967;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;27248;0;0;0;27248;27248;3500;2;Bogotá;17;Tunja;99;5
451737;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;12164;0;0;0;12164;12164;1727;2;Bogotá;17;Tunja;99;5
452242;2014;0;1200;2100;0;3300;0;0;0;0;0;SI; ; ;c; ;0;0;13047;0;13047;0;0;0;0;0;13047;0;2;Bogotá;17;Tunja;99;5
451410;2014;0;5413;34000;0;39413;0;241;0;0;241;SI; ;b; ; ;0;8760;0;0;8760;0;0;0;0;0;8760;0;3;Bucaramanga;3;Bucaramanga;99;5
297826805;2014;0;0;0;0;0;655;0;0;0;655;NO; ; ; ; ;0;0;0;0;0;13767;0;0;0;13767;13767;17400;2;Bogotá;18;Villavicencio;99;5
297718278;2014;0;0;0;0;0;59;0;0;0;59;NO; ; ; ; ;0;0;0;0;0;4456;0;0;0;4456;4456;6743;2;Bogotá;18;Villavicencio;99;5
297826874;2014;428;0;0;0;428;152;0;0;0;152;NO; ; ; ; ;0;0;0;0;0;14833;0;0;0;14833;14833;79561;2;Bogotá;18;Villavicencio;99;5
297826880;2014;0;0;2650;0;2650;25;0;0;0;25;SI;a; ; ; ;774;0;0;0;774;4779;0;0;0;4779;5553;7520;2;Bogotá;18;Villavicencio;99;5
297823318;2014;0;50;80;20;150;217;0;0;0;217;SI; ; ; ;d;0;15;0;0;15;0;0;20;0;20;35;17;2;Bogotá;18;Villavicencio;99;5
297717022;2014;0;0;0;0;0;0;0;0;0;0;SI; ;b; ; ;0;13609;0;0;13609;0;0;0;0;0;13609;0;2;Bogotá;18;Villavicencio;99;5
359228;2014;0;4100;0;0;4100;0;0;0;0;0;SI;a; ; ; ;0;161743;0;0;161743;0;0;0;0;0;161743;0;2;Bogotá;2;Bogotá;99;5
297827893;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1085;0;0;0;1085;1085;4414;2;Bogotá;18;Villavicencio;99;5
416445;2014;0;1980;930;0;2910;0;0;0;0;0;SI; ; ; ;d;0;0;12614;0;12614;0;0;0;0;0;12614;0;2;Bogotá;18;Villavicencio;99;5
297822935;2014;0;0;0;0;0;260;0;0;0;260;NO; ; ; ; ;0;0;0;0;0;3963;0;0;0;3963;3963;4058;2;Bogotá;18;Villavicencio;99;5
452022;2014;1;1;1;1;4;0;0;0;0;0;SI; ;b; ; ;0;0;3485;0;3485;0;0;0;0;0;3485;0;2;Bogotá;18;Villavicencio;99;5
297827069;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1341;0;0;0;1341;1341;1025;2;Bogotá;18;Villavicencio;99;5
445035;2014;1500;0;0;0;1500;140;323;0;0;463;NO; ; ; ; ;0;0;0;0;0;192;0;0;0;192;192;1029;2;Bogotá;18;Villavicencio;99;5
297824171;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;230;0;0;0;230;230;1050;2;Bogotá;18;Villavicencio;99;5
297821658;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1524;0;0;0;1524;1524;480;2;Bogotá;18;Villavicencio;99;5
297819819;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2068;0;0;0;2068;2068;1080;2;Bogotá;18;Villavicencio;99;5
119269;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;732;0;0;0;732;732;465;2;Bogotá;85;Yopal;99;5
297822942;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;782;0;0;0;782;782;410;2;Bogotá;85;Yopal;99;5
451546;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;4437;0;0;0;4437;4437;1275;2;Bogotá;85;Yopal;99;5
451479;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;360;0;0;0;360;360;171;2;Bogotá;85;Yopal;99;5
451823;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;312;0;0;0;312;312;75;2;Bogotá;85;Yopal;99;5
297818782;2014;0;0;0;72;72;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;300;0;0;0;300;300;194;2;Bogotá;85;Yopal;99;5
297821835;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;768;0;0;0;768;768;100;2;Bogotá;85;Yopal;99;5
297822565;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1266;0;0;0;1266;1266;746;2;Bogotá;85;Yopal;99;5
297819575;2014;0;0;0;72;72;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;488;0;0;0;488;488;291;2;Bogotá;85;Yopal;99;5
297820273;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;134;0;0;0;134;134;87;2;Bogotá;85;Yopal;99;5
299303279;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1540;0;0;0;1540;1540;466;2;Bogotá;85;Yopal;99;5
297837540;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;360;0;0;0;360;360;330;2;Bogotá;85;Yopal;99;5
297823050;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;665;0;0;0;665;665;422;2;Bogotá;85;Yopal;99;5
297823808;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;494;0;0;0;494;494;320;2;Bogotá;85;Yopal;99;5
445605;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;986;0;0;0;986;986;581;2;Bogotá;85;Yopal;99;5
297834039;2014;800;0;120;60;980;180;3;0;0;183;NO; ; ; ; ;0;0;0;0;0;396;0;0;0;396;396;168;2;Bogotá;18;Villavicencio;99;5
297822619;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;1016;0;0;1016;652;0;0;0;652;1668;813;2;Bogotá;18;Villavicencio;99;5
111989;2014;0;0;0;0;0;1551;0;0;0;1551;NO; ; ; ; ;0;0;0;0;0;3152;0;0;0;3152;3152;1551;2;Bogotá;18;Villavicencio;99;5
442454;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;232;0;0;0;232;232;86;2;Bogotá;18;Villavicencio;99;5
446361;2014;0;0;0;300;300;0;360;0;0;360;NO; ; ; ; ;0;0;0;0;0;937;0;0;0;937;937;70;2;Bogotá;18;Villavicencio;99;5
445797;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;788;0;0;0;788;788;356;2;Bogotá;18;Villavicencio;99;5
442347;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;220;0;0;0;220;220;100;2;Bogotá;18;Villavicencio;99;5
297821837;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1040;0;0;0;1040;1040;620;2;Bogotá;18;Villavicencio;99;5
451828;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1342;0;0;0;1342;1342;250;2;Bogotá;18;Villavicencio;99;5
297820211;2014;0;0;400;0;400;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;198;0;0;0;198;198;192;2;Bogotá;18;Villavicencio;99;5
297824422;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;390;0;0;0;390;390;244;2;Bogotá;18;Villavicencio;99;5
172844;2014;0;0;0;0;0;48;0;0;0;48;NO; ; ; ; ;0;0;0;0;0;647;0;0;0;647;647;42;2;Bogotá;18;Villavicencio;99;5
297820051;2014;0;0;0;0;0;25;0;0;0;25;NO; ; ; ; ;0;0;0;0;0;4687;0;0;0;4687;4687;282;2;Bogotá;18;Villavicencio;99;5
446231;2014;0;0;0;0;0;1151;0;0;0;1151;NO; ; ; ; ;0;0;0;0;0;2003;0;0;0;2003;2003;2302;2;Bogotá;18;Villavicencio;99;5
445004;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1440;0;0;0;1440;1440;700;2;Bogotá;18;Villavicencio;99;5
297821149;2014;5000;500;200;0;5700;0;0;0;0;0;SI; ;b; ; ;0;0;400;0;400;0;0;50;0;50;450;0;2;Bogotá;18;Villavicencio;99;5
297824008;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;560;0;0;0;560;560;335;2;Bogotá;18;Villavicencio;99;5
444134;2014;0;0;0;0;0;24;0;0;0;24;NO; ; ; ; ;0;0;0;0;0;180;0;0;0;180;180;200;2;Bogotá;18;Villavicencio;99;5
11800584;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;833;0;0;0;833;833;521;2;Bogotá;85;Yopal;99;5
11800586;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;609;0;0;0;609;609;381;2;Bogotá;85;Yopal;99;5
297818723;2014;1000;500;500;500;2500;0;0;0;0;0;SI;a; ; ; ;1000;0;0;0;1000;0;0;0;0;0;1000;1200;2;Bogotá;18;Villavicencio;99;5
297822149;2014;1000;0;0;0;1000;0;0;0;0;0;SI;a; ; ; ;550;0;0;0;550;0;0;0;0;0;550;420;2;Bogotá;18;Villavicencio;99;5
297822239;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1500;0;1500;1500;0;2;Bogotá;18;Villavicencio;99;5
297824231;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;975;0;0;0;975;975;420;2;Bogotá;18;Villavicencio;99;5
297818440;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;826;0;0;0;826;826;256;2;Bogotá;85;Yopal;99;5
297820513;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;720;0;0;0;720;720;528;2;Bogotá;85;Yopal;99;5
297820882;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1494;0;0;0;1494;1494;491;2;Bogotá;85;Yopal;99;5
297820938;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;860;0;0;0;860;860;544;2;Bogotá;85;Yopal;99;5
297823039;2014;0;0;0;0;0;1000;100;0;0;1100;NO; ; ; ; ;0;0;0;0;0;4600;0;0;0;4600;4600;1680;2;Bogotá;85;Yopal;99;5
297822699;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;246;0;0;0;246;246;97;2;Bogotá;85;Yopal;99;5
297824128;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;445;0;0;0;445;445;279;2;Bogotá;85;Yopal;99;5
297823859;2014;585;0;0;0;585;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1691;0;1691;1691;0;2;Bogotá;85;Yopal;99;5
297827045;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;620;0;0;0;620;620;356;2;Bogotá;85;Yopal;99;5
297825790;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;506;0;0;0;506;506;67;2;Bogotá;85;Yopal;99;5
297827312;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;312;0;0;0;312;312;135;2;Bogotá;85;Yopal;99;5
299303364;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1200;0;1200;1200;0;2;Bogotá;85;Yopal;99;5
299303288;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;3187;0;0;0;3187;3187;3187;1;Barranquilla;21;Riohacha;99;5
444209;2014;254;48;22;0;324;1868;215;0;0;2083;SI;a; ; ; ;816;0;0;0;816;0;0;0;0;0;816;1117;1;Barranquilla;21;Riohacha;99;5
297827496;2014;0;0;4000;0;4000;0;0;0;0;0;SI; ; ; ;d;0;16329;0;0;16329;0;0;0;0;0;16329;0;1;Barranquilla;21;Riohacha;99;5
9815982;2014;811;408;3055;0;4274;0;0;0;0;0;SI; ; ; ;d;0;0;35266;0;35266;0;0;0;0;0;35266;0;1;Barranquilla;22;San Andrés;99;5
296913989;2014;2684;0;0;0;2684;44;0;0;0;44;NO; ; ; ; ;0;0;0;0;0;27840;0;0;0;27840;27840;118437;1;Barranquilla;22;San Andrés;99;5
296913990;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9056;0;0;0;9056;9056;9810;1;Barranquilla;22;San Andrés;99;5
297718663;2014;584;0;0;0;584;60;0;0;0;60;NO; ; ; ; ;0;0;0;0;0;8870;0;0;0;8870;8870;3528;1;Barranquilla;22;San Andrés;99;5
297730498;2014;3900;910;0;0;4810;0;310;0;0;310;SI; ; ; ;d;0;0;0;431;431;0;0;123;0;123;554;7220;1;Barranquilla;22;San Andrés;99;5
297826665;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;10619;0;0;0;10619;10619;49628;1;Barranquilla;22;San Andrés;99;5
74973;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;14106;0;0;0;14106;14106;53657;1;Barranquilla;22;San Andrés;99;5
457976;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;7812;0;0;0;7812;7812;7843;6;Medellín;12;Monteria;99;5
9816029;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;13043;0;0;0;13043;13043;51308;1;Barranquilla;22;San Andrés;99;5
296914091;2014;0;0;10296;0;10296;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;13184;0;0;0;13184;13184;73316;1;Barranquilla;22;San Andrés;99;5
297730513;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;40412;0;0;0;40412;40412;135413;1;Barranquilla;22;San Andrés;99;5
297730514;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;15576;0;0;0;15576;15576;47778;1;Barranquilla;22;San Andrés;99;5
297730681;2014;1103;4257;3080;4180;12620;0;0;0;0;0;SI; ;b; ; ;0;0;26400;0;26400;0;0;0;0;0;26400;0;1;Barranquilla;22;San Andrés;99;5
297821667;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;12100;0;0;0;12100;12100;49247;1;Barranquilla;22;San Andrés;99;5
452535;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;66629;0;0;0;66629;66629;364448;1;Barranquilla;22;San Andrés;99;5
297826875;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;26875;0;0;0;26875;26875;104656;1;Barranquilla;22;San Andrés;99;5
455784;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;39144;0;0;0;39144;39144;64820;1;Barranquilla;22;San Andrés;99;5
296914053;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;20648;0;0;0;20648;20648;60767;1;Barranquilla;22;San Andrés;99;5
297826666;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;10898;0;0;0;10898;10898;24847;1;Barranquilla;22;San Andrés;99;5
297826646;2014;700;1500;9600;0;11800;0;0;0;0;0;SI;a; ; ; ;1866;0;0;0;1866;7465;0;0;0;7465;9331;30711;1;Barranquilla;22;San Andrés;99;5
297826948;2014;0;0;0;0;0;0;0;0;0;0;SI;a; ; ; ;0;0;6369;0;6369;0;0;0;0;0;6369;0;1;Barranquilla;22;San Andrés;99;5
297826737;2014;0;1200;0;0;1200;0;0;0;0;0;SI;a; ; ; ;2680;0;0;0;2680;20585;0;0;0;20585;23265;94168;1;Barranquilla;22;San Andrés;99;5
299303281;2014;0;0;1200;0;1200;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;8467;0;0;0;8467;8467;21197;1;Barranquilla;22;San Andrés;99;5
452123;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;53515;0;0;0;53515;53515;158125;1;Barranquilla;22;San Andrés;99;5
452124;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;9999;0;0;0;9999;9999;43701;1;Barranquilla;22;San Andrés;99;5
452125;2014;0;1650;660;0;2310;0;0;0;0;0;SI; ;b; ; ;13515;0;0;0;13515;0;0;0;0;0;13515;8662;2;Bogotá;91;Leticia;99;5
296913996;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5850;0;0;0;5850;5850;25948;1;Barranquilla;22;San Andrés;99;5
297730349;2014;2010;0;3650;0;5660;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;7908;0;0;0;7908;7908;30673;1;Barranquilla;22;San Andrés;99;5
297838041;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2601;0;0;0;2601;2601;5312;1;Barranquilla;22;San Andrés;99;5
299303289;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1640;0;0;0;1640;1640;4835;1;Barranquilla;22;San Andrés;99;5
9815645;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;440;0;440;440;0;1;Barranquilla;22;San Andrés;99;5
9815680;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1420;0;1420;1420;0;1;Barranquilla;22;San Andrés;99;5
441678;2014;0;300;1000;0;1300;0;0;0;0;0;SI; ;b; ; ;540;0;0;0;540;0;0;0;0;0;540;1600;1;Barranquilla;22;San Andrés;99;5
297819308;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1100;0;0;0;1100;1100;1836;1;Barranquilla;22;San Andrés;99;5
297822447;2014;0;47;250;0;297;0;0;0;0;0;SI;a; ; ; ;0;0;123;0;123;0;0;1114;0;1114;1237;0;1;Barranquilla;22;San Andrés;99;5
9816028;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;250;0;250;250;0;1;Barranquilla;22;San Andrés;99;5
9809870;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1459;0;0;0;1459;1459;5372;1;Barranquilla;22;San Andrés;99;5
441826;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;20945;0;0;0;20945;20945;52416;1;Barranquilla;22;San Andrés;99;5
297819945;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;251;0;0;0;251;251;2598;1;Barranquilla;22;San Andrés;99;5
110501;2014;900;0;0;0;900;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;600;0;600;600;0;1;Barranquilla;22;San Andrés;99;5
297822317;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;1500;0;1500;1500;0;1;Barranquilla;22;San Andrés;99;5
444120;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1379;0;0;0;1379;1379;5962;1;Barranquilla;22;San Andrés;99;5
287782;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;5380;0;0;0;5380;5380;22704;1;Barranquilla;22;San Andrés;99;5
297821876;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;1200;0;0;0;1200;1200;3618;1;Barranquilla;22;San Andrés;99;5
448118;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;2010;0;0;0;2010;2010;8044;1;Barranquilla;22;San Andrés;99;5
441851;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;145;0;145;145;0;1;Barranquilla;22;San Andrés;99;5
297818836;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;700;0;700;700;0;1;Barranquilla;22;San Andrés;99;5
297822109;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;0;0;2;0;2;2;0;1;Barranquilla;22;San Andrés;99;5
297823002;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;80;0;0;0;80;80;0;1;Barranquilla;22;San Andrés;99;5
297823811;2014;0;0;0;0;0;0;0;0;0;0;NO; ; ; ; ;0;0;0;0;0;300;0;0;0;300;300;1210;1;Barranquilla;22;San Andrés;99;5
